channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,stagnation_prob
UCw5X6yzXwIcaSzJAQsL69Ug,조조캠핑 JOJOCAMPING,1,0.811,0.974,1.0,0.928
UCw9fP0nSoUygLDmvV1GdAZw,레고77,1,0.875,0.911,1.0,0.928
UCNDlUb-yxMhJvznrzai9XiQ,뽀따TV POTTA_TV,1,0.831,0.953,1.0,0.928
UCQ0mSWo_PxYUsxX6jKxuDsg,쩡유 JJeong U,1,0.823,0.961,1.0,0.928
UCjZhSJP6ridQzH75e48wyIQ,hongsi 홍시,1,0.804,0.979,1.0,0.928
UCFRDmLQJItqvkfFFfuTGGVg,연두의 일상채널,1,0.802,0.981,1.0,0.928
UCcjMv4XvmxMJVVb9VmnCk_w,정세월드,1,0.818,0.965,1.0,0.928
UCsbVGDDMTToaOwbzEK0_6Vg,새덕후 Korean Birder,1,0.873,0.909,1.0,0.927
UCK1B7KLih3kE1Iy0SCBDzkQ,스간TV,1,0.828,0.954,1.0,0.927
UCiatX-SW7DV9yNrkJujK_tA,썸블리,1,0.86,0.921,1.0,0.927
UCsXigGjbC_l4ttk-oahTfVg,Heize official,1,0.867,0.913,1.0,0.927
UCFyzGa2KYUAwwuJU-z0EjnA,줄리엔강 엔강이형,1,0.811,0.968,1.0,0.927
UCXAXCxTCCYYKsLJNzEvjqfw,나무늘보,1,0.806,0.972,1.0,0.926
UCr9-Mp8wUVHEBJ7t14FWmYw,상현아웃겨줘parksanghyun,1,0.819,0.958,1.0,0.926
UCqkpNJhqVNLECwRQYSiNFCg,박미경TV,1,0.845,0.932,1.0,0.926
UCW-rU_ZE4dAKDejWdTAKmoA,Ha Neul오늘의 하늘,1,0.825,0.952,1.0,0.926
UCaS8sePfGIHBU1R6uz04d0g,당구해커,1,0.878,0.899,1.0,0.926
UCABvetlXpdOwFz10fCpJkwQ,시온,1,0.805,0.971,1.0,0.925
UCdf4di4k4fU5lio8ZXQx6mQ,루스명품,1,0.853,0.923,1.0,0.925
UC-YuM9j7aT4pkXGICFurAiA,차예련 chayeryun,1,0.81,0.965,1.0,0.925
UCcloDgiDqz8twby7zvG-USg,쇼킹부동산,1,0.808,0.966,1.0,0.925
UCNsLj-qMOP1vQrkJa9p0PUQ,야만스러운,1,0.809,0.965,1.0,0.924
UCXBGxzmPnMRMR9N3N8lgDtQ,솔솔엄마,1,0.81,0.963,1.0,0.924
UCPoTjCZvUOkECBNm6ezsVEA,이대호 [RE:DAEHO],1,0.803,0.97,1.0,0.924
UCa_qDrI4ugR0exWckiMAzyw,한주먹,1,0.842,0.93,1.0,0.924
UCAtGPbK4AWmeoaREsNLLZhg,마닥개_MADAKGAE,1,0.8,0.971,1.0,0.924
UCM2HVszjOG8328YYmCoQwAw,이지영 [Leejiyoung Official],1,0.83,0.938,1.0,0.923
UC12YJZLancDKojjbRunyhZA,진석기시대,1,0.844,0.924,1.0,0.923
UCVsBCfvb1NPjuoIMRDtDjHg,폭소바겐[Foksowagen],1,0.825,0.942,1.0,0.922
UCL784ga_3vTDUpEZxgveRNQ,단비스 Food,1,0.79,0.978,1.0,0.922
UC2aXlnSEz0DPEklkMEqr4YA,채보미[BOMITUBE],1,0.817,0.95,1.0,0.922
UC-CnwTZJ_A5v-AQK92fNYKw,maji마지,1,0.817,0.95,1.0,0.922
UCjefgkRNbdzmQn1YDlk6s6w,언제나가을 ALWAYSFALL,1,0.787,0.98,1.0,0.922
UCIsrVj53L57rcLAPOre4Xhg,말량,1,0.791,0.976,1.0,0.922
UCgDgtCXMcNZ51QZ16K3M5cQ,유리하다,1,0.791,0.976,1.0,0.922
UCXGXTy_GDJAlRTk9ypTHNKQ,김치와 바게뜨 / Kimchi & Baguette,1,0.792,0.972,1.0,0.921
UCpVDCL18eGUOjfmoV81mTpg,똥그랩,1,0.796,0.968,1.0,0.921
UC7cI0wzLVBktRsMeNZNCkpQ,Sally 셀리,1,0.808,0.955,1.0,0.921
UCsr86khxLo3PUkMKDtvZDyw,카페노예 jun,1,0.787,0.976,1.0,0.921
UCFKoZGmbCbIN5nKi-zlIcmw,T1 Esports,1,0.792,0.971,1.0,0.921
UCNoFVMrBZjFbNqtrSbKlgnQ,용두의마블,1,0.901,0.861,1.0,0.921
UCAJAJ9bAvfjFLRrsqeumJIA,꿀탱탱,1,0.782,0.979,1.0,0.92
UC9N8C0XFvTCtBGUV2ik6Q3w,지연 JIYEON,1,0.798,0.963,1.0,0.92
UC_iOLp7QqWu1iy5s8Dya2gw,Korea Beatbox TV,1,0.81,0.95,1.0,0.92
UCy2bCk5KnIfjmWYFHMZcd5w,RosaliaVEVO,1,0.835,0.924,1.0,0.92
UCtXUm3ABtdm_oK2LZ-Xcnhw,민티저,1,0.789,0.969,1.0,0.919
UC30j37FNLZvJy1LHiQed9lw,에이미Amy,1,0.833,0.925,1.0,0.919
UCCaFJm5Z1tTJNF662EnWC1Q,Leo Chun,1,0.841,0.917,1.0,0.919
UCnjRy7zD8J7eODTLksp5AZQ,캡틴 김상호-군대의 모든 것,1,0.835,0.923,1.0,0.919
UC9Amgn24YSvlyzKWynKZh-w,노보스인더스트리 NOBOSSINDUSTRY,1,0.866,0.891,1.0,0.919
UCgVbqwV517Dsu1cRbk2ZM3g,먹지희Mukjihee,1,0.799,0.958,1.0,0.919
UCs29NQY8SdvtjhxYxvy3Grg,소유기 SOYOUGI,1,0.794,0.962,1.0,0.919
UCMUnjdq-yLc_LkkPsIMTFug,더신자 TheSINZA,1,0.786,0.97,1.0,0.918
UCJKZoVf3RIMfFffjdseqdEg,디에디트 THE EDIT,1,0.841,0.914,1.0,0.918
UCRLM0MWS7m8vXzQ_5z2e7fA,히스토리,1,0.791,0.964,1.0,0.918
UCUTILrcak54H05HoCtgFNHg,조시의 유학,1,0.825,0.929,1.0,0.918
UCzfheU-SqElfaQXwOzv8yGA,신지우 shinjiwoo,1,0.788,0.966,1.0,0.918
UCSDUtDZNdNzR6weEb1QJNDQ,점집 용군TV,1,0.801,0.953,1.0,0.918
UCvJnb0ty7RpquJKouRBeEzQ,픽플러스,1,0.809,0.944,1.0,0.917
UC79RNqux_lKYaXWoazNTuFQ,미선짱,1,0.78,0.97,1.0,0.917
UC-EGSdvtv-2DU0379QyjamQ,갈때까지간 남자-,1,0.833,0.916,1.0,0.917
UC9P1tkf6e0hS7vzuDEuuAeA,쏭냥,1,0.774,0.976,1.0,0.916
UCm6Y-gVqhlhX4FzrJCtsSzg,ㅇyㅇ,1,0.783,0.966,1.0,0.916
UCmkpesc582q0FCTRjMlVRxQ,책식주의,1,0.783,0.965,1.0,0.916
UCGAaUaRRUAnbz3W8XM2QaDw,기자형의인터뷰tv,1,0.791,0.957,1.0,0.916
UCQ_uqhCWc2Xg3wOUCeezHTA,sobong official,1,0.776,0.972,1.0,0.916
UCscL0E82anT7mtoQjJTV6Mg,후추,1,0.809,0.939,1.0,0.916
UCC4QcwDnXG5poPg__kD4YmQ,임선비,1,0.773,0.971,1.0,0.915
UCQNRHpNDMBUjyaLL61t_4Tg,미션 파서블,1,0.777,0.966,1.0,0.914
UCxIn86kOCBCgVqrJtJB6JqA,채널 김철수 CHANNEL GIMCHEOLSOO,1,0.808,0.935,1.0,0.914
UCUWU2sdN5y8hxvpWn2ZWiuA,김가을,1,0.782,0.958,1.0,0.913
UCok2jqwu8TQ6W37bxVkSuBA,PEAK & PITCH,1,0.779,0.96,1.0,0.913
UC_MA8-XEaVmvyayPzG66IKg,키움히어로즈,1,0.782,0.957,1.0,0.913
UC7yDcCWNT8MoJlHh6oPOQ9A,욜로코믹스YOLO COMICS,1,0.771,0.967,1.0,0.913
UCTQk7LiU-V26XIeHgsbtdJw,웨이채널way channel,1,0.78,0.957,1.0,0.912
UCjjTEirHjvTOOAMZEmRjHZg,Yannie Kim,1,0.775,0.96,1.0,0.912
UCWvrB8eZ18wB5o7QnzMAdcA,정훈남JHN STUDIO,1,0.83,0.905,1.0,0.912
UClkjSmTL-onPWI44KrZYWIg,IB 96,1,0.764,0.971,1.0,0.912
UC1Vx63SINUqLuEKdH2uKqtw,노홍철,1,0.761,0.974,1.0,0.912
UCSC_SUwMtGauYRIdKTkLDzg,BLACK DOOR,1,0.763,0.971,1.0,0.911
UCmq9jjpHA69PwAwlA0DwOsg,KickFlip,1,0.758,0.975,1.0,0.911
UC2MgNh831KCMuYkK7u8C2dg,꽃핀,1,0.79,0.943,1.0,0.911
UCKRyhheRuLLDGuUn2YoFFFQ,밥상차려주는남자,1,0.774,0.958,1.0,0.911
UCtNQtlVDw79Sdxvm08Egk0w,마참,1,0.806,0.926,1.0,0.911
UCkGLGs2ZCNRSlOs9s-8S_qA,류스펜나 (RYU'S PENNA),1,0.784,0.948,1.0,0.911
UCvpD0KP2b7nVLbEAydjjNaQ,코코초 COCOCHO,1,0.765,0.967,1.0,0.911
UCZcyI32yv57Zz0Y8-Nr1V9A,넥슨 YouTube,1,0.794,0.937,1.0,0.91
UCiWl6Wtj3PBHvFf2RSA9N2w,THE 윌벤쇼 THE WILLBEN SHOW,1,0.763,0.967,1.0,0.91
UC1eIASyCXzaeOuBbGOubI9g,금사향,1,0.754,0.976,1.0,0.91
UCv1JYvsu-__rGWRE2ueYTcw,MXM,1,0.768,0.961,1.0,0.91
UCh5Swfph2irzVHOoxwT8EQA,나도나도DoDo,1,0.764,0.965,1.0,0.91
UCYbxBWWLTBZTWXjtMUjk_eA,아무거나보틀 Anything Bottle,1,0.796,0.932,1.0,0.909
UCDd2WQ-qpZU-Mt9mphLQvvg,랜덤토랑 Randomtaurant,1,0.846,0.882,1.0,0.909
UCFHP2lLTQmgVtBiFQlzYauQ,마크툽 MAKTUB Official,1,0.801,0.925,1.0,0.909
UC2hzrZSZqaJyxMIxWXjWL8w,트라메 - TRAME,1,0.769,0.957,1.0,0.909
UCq_hFHWeNFG_8ondjyP_3GQ,최마리,1,0.789,0.936,1.0,0.908
UCFzROUVlUhlk988sW2U8VXg,9700 STUDIO,1,0.832,0.893,1.0,0.908
UC2b4WRE5BZ6SIUWBeJU8rwg,스텔라이브 StelLive Official,1,0.762,0.963,1.0,0.908
UCCfy_jauEe07jowzGkEqo-g,누나IT,1,0.784,0.941,1.0,0.908
UC8TxOmxwC8QpHRZra7sOFig,가요이 키우기 YoiKi,1,0.761,0.963,1.0,0.908
UCJfDSu2aV8gehh7f3ndclew,이게 최우선,1,0.758,0.965,1.0,0.908
UCW67yGQxNNMnLqRHyaTjygA,Hong's MakeuPlay 홍이모,1,0.753,0.97,1.0,0.908
UC41GuD_I41eEuo7KJUbnnRQ,훈타민 Hoontamin,1,0.787,0.935,1.0,0.908
UCI0wTbIrUvjjpvrpaw-HCEw,it's kathy,1,0.775,0.947,1.0,0.907
UCbLispC1ydHSC_69kjZI6hw,비누TV,1,0.771,0.949,1.0,0.907
UCNm6slF7eLVBZy1rG5zYRPA,강은아euna,1,0.756,0.963,1.0,0.906
UCim1tErMkkHQV4vL-a0d29Q,Jody조디,1,0.854,0.864,1.0,0.906
UC46X_E7jxvJ1O_3gnaeCxeg,이다의게임방송,1,0.754,0.963,1.0,0.906
UCcvKf8NxAw9i09hZw1MQPBQ,영래기,1,0.765,0.951,1.0,0.906
UC6oRqb8L9Cv8yOu8hm4E__g,Koreanet,1,0.848,0.866,1.0,0.905
UCPuQ0kaW-TX_2LgrEEUl7qQ,철구 풀영상,1,0.765,0.948,1.0,0.904
UCt8iRtgjVqm5rJHNl1TUojg,SSG랜더스,1,0.742,0.969,1.0,0.904
UCFcTm68PF0OQbr3JwX_SRsw,송슐랭 가이드 - SONGCHELIN GUIDE,1,0.74,0.971,1.0,0.904
UCFdUNeQPgh9lXdBQD2Id7vg,마선호,1,0.763,0.947,1.0,0.903
UC1dHu9GhbHH7RcHKyJdaOvA,메이플스토리맑음,1,0.741,0.968,1.0,0.903
UC69l_rtlCQ7M4Mz2RCS80BA,미야옹철의 냥냥펀치,1,0.741,0.968,1.0,0.903
UCJ1l2ADgcURHK6bbK5y8v8g,NOIR_Official,1,0.747,0.962,1.0,0.903
UC_96GNHmpsiLEpZ0ombJ3kg,Tooth Breaker,1,0.774,0.934,1.0,0.903
UCxDq8ax_W3iGryBKPEl4yrA,백마TV,1,0.74,0.967,1.0,0.903
UCR6KxFzwY0D8-lhcUns-Y5w,이은지,1,0.752,0.955,1.0,0.902
UCdmPH-DTjL52x5K3lRvHYQw,코아 TV,1,0.735,0.972,1.0,0.902
UC_waGdcNiCWTv1GG9OvE23A,유하다요,1,0.83,0.876,1.0,0.902
UCoRvzCqBhPi2LPOzpqrHY3A,ANIMAX plus (애니맥스 플러스),1,0.758,0.948,1.0,0.902
UC31ypOxFsuU3Q0OFpQzcQ3g,압둘알리과로사,1,0.753,0.952,1.0,0.902
UCfba9cyRs4aRiKaGi11d2Ig,도그홀,1,0.756,0.95,1.0,0.902
UCJJ_n7RI2ALoo5wdX2qzmYA,수상한생선 Life Science,1,0.732,0.973,1.0,0.902
UCmKd9biECG0kowR8BysVLdA,김태균 [TK52],1,0.806,0.898,1.0,0.901
UC4t_pYSKIhLWFgutdzIK66Q,VERIVERY,1,0.742,0.962,1.0,0.901
UCSfoU2V_ECZEqnuNjSZwkTw,timeory,1,0.781,0.923,1.0,0.901
UCHrX2qBKBuS2aUZkvr-UdxA,쯔양밖정원,1,0.748,0.954,1.0,0.901
UCYh6ilkmW_wXmSgqq-xdqUQ,Conversational Korean,1,0.737,0.964,1.0,0.9
UCyazYa-DPYe9QdUFKWl3k_w,HWANG MIN HYUN,1,0.765,0.934,1.0,0.9
UCqJgW8m3MsYoJg3MJVaEWOQ,HayDay,1,0.758,0.941,1.0,0.9
UCInYIznyqojL4rJc83pSJQA,박서진,1,0.789,0.907,1.0,0.899
UC2m-GyKO2n3LrkYr9YEIBcA,흥마늘 스튜디오,1,0.784,0.912,1.0,0.899
UCVyMrl0N9SMwqaa2OHcJOkA,예씨 yessii,1,0.746,0.95,1.0,0.898
UCPydsWBQpnXGICE-XWGNdow,햄튜브,1,0.735,0.96,1.0,0.898
UCPFJowOTFmwDbW8jdry7RJA,주리온 스튜디오,1,0.802,0.892,1.0,0.898
UC7QNSs_NfuvoYh1cI_5XM_A,Pigsbum53 ASMR,1,0.745,0.948,1.0,0.898
UClgieCzaMtSRPBJiUfgcXzg,골프존,1,0.729,0.962,1.0,0.897
UCeQwCalZK1scamopwHt9UWw,람다람 RAMDARAM,1,0.728,0.963,1.0,0.897
UCFM_07Mxv6CglREk8qdkPaw,따효니DDaHyoNi,1,0.737,0.952,1.0,0.897
UC_1ETgrcrLjHOP0YJmkWLVQ,최종시안,1,0.769,0.92,1.0,0.896
UCvi7EYzMlfSB0ZkX55i5LlA,타임스낵,1,0.743,0.945,1.0,0.896
UCqlfJ9wVBJlW-4VeFUJOIOA,Jaehee 재희,1,0.718,0.969,1.0,0.896
UCzlnXVYyIG38fUrMBGOpc3w,찌훈,1,0.834,0.852,1.0,0.895
UCyEpopZt3K2z_mwcB7C3avg,바다중독자,1,0.722,0.963,1.0,0.895
UCtAw_capWxrWWtSmizxLvhg,준아-Joona,1,0.717,0.965,1.0,0.894
UCRDT8B1dLPjD0I81Xix2Gaw,윤택TV,1,0.731,0.951,1.0,0.894
UCRiIf6rt91BVfZVtURRXlOw,지냐 Jinyaa,1,0.738,0.942,1.0,0.894
UCxIHfMfo3KQHGdXu6DAAmgg,형진이의 소소일상,1,0.722,0.959,1.0,0.894
UCeSnJtdf_dgvFqtK1PpxygA,체험판,1,0.723,0.957,1.0,0.893
UCbOwqHbQf0uspeRe7lY8e6Q,스타일가이드 최겨울,1,0.73,0.95,1.0,0.893
UCQtJe3NDskcS1i-fctUe3kQ,망개떡꼬치,1,0.755,0.924,1.0,0.893
UCOMG2V-vUgYX0aHiBDbBTyg,단희TV,1,0.717,0.962,1.0,0.893
UCJoWNCiFuiN4eZnB80WUf4Q,꼬예유 & 한예찬의 게임저장소,1,0.705,0.973,1.0,0.893
UCl7MkOV8dVaKAcanPJ0FtcA,officialLUNAFLY,1,0.819,0.857,1.0,0.892
UCiWcXU1zYrEONKQtNVGr_Jw,윤호찌,1,0.715,0.961,1.0,0.892
UCh5VQv8pJfy4my9vs9Xb6tw,띵플레이어,1,0.728,0.947,1.0,0.892
UCEqnhWFiZV-ziHD909994gQ,쵸튜브[쵸피],1,0.75,0.924,1.0,0.892
UC_Fq5KRxozrnqRS7-yOAzdg,장스타부부,1,0.792,0.883,1.0,0.891
UCF6XT8vGekOuAAPXVVq2eAw,태산군주 TV,1,0.714,0.959,1.0,0.891
UCrpoE9e2-eWcj8AYvwYdebw,에드머 Edmmer,1,0.706,0.967,1.0,0.891
UCOmmq9GmT3rdNDYM8PUY8rg,허챠밍,1,0.745,0.928,1.0,0.891
UCSgJdLHMqNDCyiXZj2CsMIQ,안녕마이카,1,0.713,0.959,1.0,0.891
UCySPtgDjPFwDa6ZWvMzPbyQ,ROKSEAL,1,0.709,0.963,1.0,0.891
UCp-C7mtkuOw6q8E1Uc2NVpQ,면접왕 이형,1,0.769,0.901,1.0,0.89
UCYJ0Ucu9jPX5kn6SeDcNaIQ,Wolf,1,0.7,0.97,1.0,0.89
UCroM00J2ahCN6k-0-oAiDxg,아이네 INE,1,0.705,0.966,1.0,0.89
UCFoosrYcl0_2ycHkCrfn1Sw,없는마케팅,1,0.749,0.921,1.0,0.89
UCah-d4pYWd5UT6xFbUZgFtg,스튜디오 훜 : STUDIO HOOK,1,0.738,0.932,1.0,0.89
UCeivPjjK9-cdj8-gw4-7JRg,문호준,1,0.732,0.937,1.0,0.89
UCcYk_KPZZMLv_bcaSAWSSxA,지식 브런치,1,0.73,0.939,1.0,0.89
UC0kxn6Qw4ik_pFhZAlvHzHw,스튜디오:D,1,0.746,0.923,1.0,0.89
UCl26TwE1eqhEm44edGdXJoQ,기본수,1,0.709,0.958,1.0,0.889
UCnEd4JFK-GmGBFuFOAwS2-A,포켓TV / Pocket TV,1,0.73,0.935,1.0,0.888
UCnhZuoNcL89qNax7YlWvavQ,미러볼 뮤직 - Mirrorball Music,1,0.712,0.952,1.0,0.888
UCyjw2Z7tC-iVNgELRxOwIgQ,하얀손 White hand,1,0.713,0.949,1.0,0.887
UCjLDL_hX8XrwSRMUba-39Fw,보더로운생활,1,0.739,0.923,1.0,0.887
UCX2laRqGQhqoChYmlaUgOiw,시바견 곰이탱이여우 Shiba GTY,1,0.694,0.968,1.0,0.887
UCiTLwHRJoAyxCdrHX81BMUw,you.will.knovv,1,0.776,0.885,1.0,0.887
UCZG3iL21a97qvocCziiNxDQ,짐미조,1,0.725,0.935,1.0,0.887
UCm3SDarPtTOS_NjCh9d3TDQ,[하말넘많] heavytalker,1,0.696,0.964,1.0,0.887
UCkETgC-oou53G1LoICkLTUw,송소희 Song Sohee,1,0.723,0.936,1.0,0.886
UCYzlbzBlqLNKxgawcHRWvLg,Simple Color,1,0.729,0.93,1.0,0.886
UCNbUh4ETUOSNq0HMMVjhieQ,김채호의 필름찢기,1,0.702,0.956,1.0,0.886
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,1,0.698,0.959,1.0,0.886
UC0wNauoCVIfU_xtWwrczFiA,김나영의 nofilterTV(노필터티비),1,0.697,0.959,1.0,0.886
UCrxSR4OGbJBVjYxp4xjWgZQ,강쉪,1,0.747,0.907,1.0,0.885
UCHF9QvbCIcG5G-qTWkII-ng,Ariana Bonita 아리아나 보니따,1,0.686,0.966,1.0,0.884
UCNCZoEdHHuF76DZ78IBJvlQ,신성조,1,0.722,0.928,1.0,0.883
UCF8C0n8MNYyvjfry_CkbTjA,So Young,1,0.74,0.91,1.0,0.883
UCElIgtmTCaFUGynx08APLyA,애니원,1,0.718,0.931,1.0,0.883
UCpvkqYCqk2huuMcJsEuiY5g,드파밍,1,0.692,0.957,1.0,0.883
UCmoUsPP4mD9-PPdRmeUI05A,Aran TV,1,0.739,0.91,1.0,0.883
UC5b2_GAScxz4guty7rv4Ulg,차봤서영,1,0.68,0.967,1.0,0.883
UC9DfBFj076LQWieB2PrB9OA,Davit Barqaia,1,0.706,0.941,1.0,0.882
UCdPVWORcD48KThwLXQuaG3g,갓존슨,1,0.685,0.962,1.0,0.882
UCdAMP2PAJ6hOWy18BYqNR2A,롤롤라임팸[lollolraimfam],1,0.692,0.954,1.0,0.882
UCA4CuIFYyu62D3eTa_tPq5w,섬즈자동차공방 SomesAUTO,1,0.683,0.963,1.0,0.882
UCBHXCaw_W6sxfgAB7rC-BYw,소개해주는 남자,1,0.712,0.933,1.0,0.882
UCIPSyiBBm9VtWGj-Q7trkKw,SUNBA선바,1,0.679,0.966,1.0,0.882
UCNxywnbXT-F9DAYxQn1BdPg,OTHANKQ,1,0.718,0.926,1.0,0.881
UChna8lSxMjKnbIHwmfHEf4Q,김희재 HEEJAE,1,0.73,0.914,1.0,0.881
UCTifMx1ONpElK5x6B4ng8eg,주르르 JURURU,1,0.677,0.967,1.0,0.881
UCx0ZL5ldCGMqkOGqyO1qOkw,트위티 (Tweety),1,0.672,0.968,1.0,0.88
UCkRYaZLpNLRDqBIqPbD9NZA,발품부동산TV - 대한민국 주택 펜션 전문,1,0.679,0.96,1.0,0.88
UCWVCESey93cvp8xs0aP6TBQ,유성,1,0.681,0.958,1.0,0.88
UCJU6Tal7hGSu7MdAmKVuj-Q,리우군의 다락방,1,0.727,0.911,1.0,0.879
UC2mnRZUYMDrhUEuJnZ9ghBw,태계일주 베이스캠프,1,0.69,0.948,1.0,0.879
UCNWXNY7W1Dih__FM6OfH7ag,짱배 BB_BAE,1,0.72,0.917,1.0,0.879
UC4P7F8qenDo1O_5NvgBb_cg,발스타홍구,1,0.674,0.963,1.0,0.879
UCwuLoOntr78Ab37BuntMWEg,iGoBart,1,0.677,0.959,1.0,0.879
UCzxXBQnJy9guqVNM6KXi0Ig,Tina from Korea,1,0.686,0.95,1.0,0.879
UCSfEgovcmL4kl-wFLlaKKRg,핫식당,1,0.685,0.95,1.0,0.878
UCk9AOKkcVMwDH__MbWrFoeg,짱호,1,0.712,0.922,1.0,0.878
UCTxEJoeukRCeE3j74tZjrAA,김똘똘 DDOLDDOL,1,0.699,0.934,1.0,0.878
UClNWBZrLfoIrgFj8WBMA4mA,벨키,1,0.67,0.962,1.0,0.877
UCu3BjLd03jxTVHXTPqZ77iQ,천재이승국 GeniusSKLee,1,0.69,0.941,1.0,0.877
UC69uMhRJcUnvMnMxKT2SS0w,봉준,1,0.668,0.964,1.0,0.877
UCag-vLxfCjAUNebW9gA0yRg,Joe튜브,1,0.735,0.895,1.0,0.877
UCGNCf6ibX1HWndVRgiChpqw,트박스 Twitch clips box,1,0.73,0.901,1.0,0.877
UCedoBeDMzwnPJazRvvoOXhQ,씨그널V [ Signal V ],1,0.698,0.932,1.0,0.877
UC9F-3NSzjN0dfro-2MvDVrQ,부자아빠주식학교,1,0.666,0.963,1.0,0.876
UC_sMGOWZ7FP7rsUAnQSM4HQ,WEi,1,0.694,0.934,1.0,0.876
UCQ_2Uzf0pXNBPkEaoNgvmUg,앵쩡TV,1,0.726,0.901,1.0,0.876
UC2_VPutZK0o_tG8ca_QrQRA,김도랜드,1,0.67,0.957,1.0,0.876
UC_-jP0vJCb_8dQoVgMYNfxw,고양이탐정TV,1,0.708,0.918,1.0,0.875
UC-5acDjU6XFWu-__G17V_YQ,와나나,1,0.675,0.95,1.0,0.875
UCrZpcsm1OVzHRJswMxJ2lzg,잠골버스,1,0.696,0.927,1.0,0.874
UC-603KNB_fvzHP9MpBqSKWg,진똑개 풍이,1,0.672,0.952,1.0,0.874
UCHEz2Bsd3REidWKYOxA8XrQ,Sohyang,1,0.711,0.912,1.0,0.874
UCqWBDPCLCgMMDo47dAHyihw,영디비 0DiBi,1,0.661,0.961,1.0,0.874
UCb0eyf03Jz8Q5j2q65TzCoA,쉐어TV,1,0.658,0.963,1.0,0.874
UC7uKMg7lPdCp4Nm1tLesihQ,마재TV,1,0.672,0.949,1.0,0.874
UCCdKf9gaG4y4xxNAei6MQ6A,강민혁,1,0.651,0.969,1.0,0.873
UCC4wzWbk_zdQNZstCwcfFLA,ALPHA DRIVE ONE,1,0.707,0.911,1.0,0.873
UCYqrMvzivB3xHHe2eoVrORw,박혜원HYNN,1,0.694,0.924,1.0,0.873
UC0I-_TJVRKxI8dhz7ZNUWYQ,터닝메카드 갓 - TURNING MECARD GOD OFFICIAL,1,0.661,0.957,1.0,0.873
UCtzeKLNCQK6-5WI5gKTOC7g,유노-Yuno,1,0.659,0.959,1.0,0.872
UC4Jc7nRQS5yGF-gyFwutXMw,콜라냥,1,0.704,0.913,1.0,0.872
UCCcK3JRvJWPvOfw2nKNmIIg,Sleeppage,1,0.66,0.957,1.0,0.872
UCaBVyqfA5t5scUMwMGl7u7Q,춘자 YouTube,1,0.69,0.927,1.0,0.872
UCrFlv9c4LItVlIMCC2p6LOg,deemd 딤디,1,0.709,0.907,1.0,0.872
UCMDz2c1fx9jkK9aVENUCdUw,터틀이주미,1,0.66,0.953,1.0,0.871
UC0uJTXwMPGcQUj0YowS3puQ,소정아리,1,0.686,0.926,1.0,0.871
UC-x55HF1-IilhxZOzwJm7JA,김사원세끼,1,0.673,0.938,1.0,0.87
UCgmmc51A3qyAR3MvVX-rzCQ,왓챠,1,0.691,0.916,1.0,0.869
UCoe_Vp6N4pBX0232Y5LpD5Q,돌잼,1,0.654,0.952,1.0,0.869
UCKyF_OgFAv5ZFSPGzMpoKxA,CHAESO 채소,1,0.647,0.959,1.0,0.869
UC14kG7Psx-44CmW9ilzlTOg,Draw Sweet ,1,0.657,0.948,1.0,0.868
UC9KQaCA_EMobJUxZszQ4wlg,박호두(852hodoo),1,0.64,0.964,1.0,0.868
UCcum1rCJ5GJeQ_xv0xrohqg,원신,1,0.675,0.929,1.0,0.868
UCJGcf2ELEDC5fYeBdvpJ7Mg,D’splay,1,0.698,0.904,1.0,0.867
UCWbbrLELoBRo-8KG1D9m4HQ,삐부찡,1,0.637,0.963,1.0,0.867
UCbfRcXCHe5I2RI6F8XIUQng,최군TV funny,1,0.657,0.943,1.0,0.867
UCwUx3PaoHL44WzU4OM9SmVA,장근석 Jang Keun-suk,1,0.695,0.904,1.0,0.866
UC1l27Mw8GuCbmK0Z5SzIyRw,맛수령,1,0.634,0.966,1.0,0.866
UC8HNshpReWjQv1WpwzhPHjA,SF9,1,0.671,0.926,1.0,0.866
UCeKR4kcNFlhbLgKVj0VLMkg,꾸티뉴,1,0.666,0.931,1.0,0.866
UCowTHOjp47dzNxR8cz83LGA,이준호 LEE JUNHO,1,0.65,0.946,1.0,0.866
UC6ij59Gy_HnqO4pFu9A_zgQ,주식단테_20년차트고수,1,0.665,0.931,1.0,0.865
UCIYOI59PWwwOtsXmTnLOp_w,ASIA ARTIST AWARDS 스타뉴스,1,0.677,0.918,1.0,0.865
UC783XWULPW-nDGv_0EYlB6Q,콕끼리,1,0.646,0.945,1.0,0.864
UCC1aXzKxN1P3WcpTh84-1OQ,혜성,1,0.695,0.895,1.0,0.863
UCgUwmztfVmQ0E9Enm1e-65g,피크닉콘 PICNICCON,1,0.761,0.828,1.0,0.863
UC29-IlHm6kbDB1ox8GthODw,매탈남,1,0.633,0.956,1.0,0.863
UCa-IaOPw5r1oQ4vuf3QjEPA,롤큐 LOLQ,1,0.626,0.959,1.0,0.862
UCUBJd6JEUqmjgttfWK78m_Q,live fish fillet 거제도 수아아빠TV_ (dress Fish),1,0.634,0.948,1.0,0.861
UCKp8knO8a6tSI1oaLjfd9XA,기아타이거즈 KIA TIGERS,1,0.644,0.938,1.0,0.861
UCSdbIEFV-JYtauTkRQHkGtw,나쫌NaZZom,1,0.637,0.945,1.0,0.861
