channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,volatility_prob
UCENNpEHHCiZGb2dk1MHml7Q,sojoong쏘야쭝아,0,0.015,0.0,0.0,0.005
UCAl4HWznMn7KhKBRFO5eiFA,배틀그라운드 이스포츠,0,0.011,0.005,0.0,0.005
UCZMUCIbRdsbjOffgzTFSU0w,ToyJun,0,0.013,0.003,0.0,0.005
UCGgxfqy3PjMve7lNY87ivqA,리수 Leesu Blooming,0,0.01,0.005,0.0,0.005
UCmMxEFwIOMGGoThkmtZZOvQ,양아지,0,0.012,0.003,0.0,0.005
UCs_i4xBbg5IgHpmfMta-UBA,동글이골프,0,0.013,0.002,0.0,0.005
UCsaQlcW1DX-UYpozEwBUDzQ,달려라치킨 Dalchi,0,0.01,0.005,0.0,0.005
UCHhHthKmdBnpB5uwSW6h18g,라오스 오지마을 한국인,0,0.015,0.0,0.0,0.005
UC8lCKs70LKNlMUve1P_XSRQ,자동차의모든것[Car&Man],0,0.011,0.004,0.0,0.005
UCNeHPUKNUBmBMZy_rzHPzSw,류으미,0,0.014,0.0,0.0,0.005
UCUsoowBBnGAmhl0XBaFuQWA,요리하는다이어터,0,0.011,0.004,0.0,0.005
UC4UnP3v-iaFaLdtKwp84Pmw,이찬원,0,0.005,0.01,0.0,0.005
UCQo-i4U67GW_CDh5s7hcv6Q,A*List! English Learning Videos for Kids,0,0.011,0.004,0.0,0.005
UC4dJi_ZE2tvlSry68GukPYw,123 GO! FOOD Korean,0,0.003,0.012,0.0,0.005
UC4KfRmz4_CyaFQ2q-Yk3MFQ,무겐의 냥다큐,0,0.011,0.003,0.0,0.005
UCWqWR1sFAz9UsjwkFHEkBsw,뜨랑낄로 Trankilo,0,0.011,0.003,0.0,0.005
UCOaUB8RzbLXB7QZtCmMO-8A,메탈킴,0,0.014,0.0,0.0,0.005
UCmoUsPP4mD9-PPdRmeUI05A,Aran TV,0,0.012,0.002,0.0,0.005
UCRY7fC6z4j0allrqlFz2rZw,BOUNCE FACTORY,0,0.0,0.014,0.0,0.005
UCyh4ZGfySt7UbfLEDk8Ab6g,임성욱,0,0.008,0.006,0.0,0.005
UCu4X3ZAoq6nToNJNNoQuICA,혜진쓰 Hyejin's,0,0.0,0.014,0.0,0.005
UC_tcp7hQs-LLXdQ32GbyFjw,강지민 통기타가수 Kang Jimin Live concert,0,0.009,0.005,0.0,0.005
UCsjzJWuBnPyA8-tj9pEDwXg,오토기어 autogear - 자동차에 대한 모든 정보,0,0.014,0.0,0.0,0.005
UC1Vx63SINUqLuEKdH2uKqtw,노홍철,0,0.013,0.0,0.0,0.005
UCmu_ekYHVR0vjmpyQZp8YwA,진이에욤,0,0.006,0.008,0.0,0.005
UCUOQddfF7LwZBPglW3nEzPQ,꿀팁한입,0,0.009,0.005,0.0,0.004
UCo33r3SAf5z9MS-lrXV2aOQ,로빈,0,0.012,0.001,0.0,0.004
UCpfeuRWA3AMVRjDiBH7MlQQ,Dr. Sarang Choi,0,0.0,0.013,0.0,0.004
UC7Krez5EI8pXKHnYWsE-zUw,크리스 [구 소련여자],0,0.007,0.006,0.0,0.004
UCJTmYzrlVk_GpnwJH5wYNwQ,MR엠알,0,0.0,0.013,0.0,0.004
UCfCU2Gzl7KFx33fhk9imTDw,예또세상 Yeddo World,0,0.007,0.006,0.0,0.004
UCEI5S-nUp2YyYsp91zhygmg,이지무비: Easy Movie,0,0.004,0.009,0.0,0.004
UCcYk_KPZZMLv_bcaSAWSSxA,지식 브런치,0,0.013,0.0,0.0,0.004
UCiOWYRzOTiUYi9pJ-kscIKw,발없는새,0,0.009,0.004,0.0,0.004
UCJJ_n7RI2ALoo5wdX2qzmYA,수상한생선 Life Science,0,0.012,0.001,0.0,0.004
UCcbmCvUkjCEb0BJkJbR4EVQ,댓글 읽어주는 기자들,0,0.01,0.003,0.0,0.004
UCIKTgeRySM8cQWFDGA7aC9g,메탈카드봇TV,0,0.011,0.002,0.0,0.004
UCMOOio1GZ50OeJT58DGBQCA,삼식,0,0.011,0.002,0.0,0.004
UCwDtfjGn6LLIvlF3nUVRqHQ,김다윤,0,0.011,0.002,0.0,0.004
UC-NiIeWEem2yb9Zq-p9glsg,맛즐 ; 조이풀푸드,0,0.013,0.0,0.0,0.004
UCDbOXmGL7EkmOcnUb5Kki4A,아론 페이지,0,0.013,0.0,0.0,0.004
UC7zSFbp9Y3SOEEAh1PAmjgg,중카TV,0,0.003,0.01,0.0,0.004
UCH89iJse_8YRE31xtiu1byQ,땅끝마을 임선생,0,0.011,0.002,0.0,0.004
UCFznPlqnBtRKQhtkm6GGoRQ,달팽이주식,0,0.01,0.003,0.0,0.004
UCTifMx1ONpElK5x6B4ng8eg,주르르 JURURU,0,0.012,0.0,0.0,0.004
UCDT33t5kxs8MkxkqV3MPJHQ,흐림Heurim,0,0.007,0.005,0.0,0.004
UCza_sEjIhb1yhvVZEdEl6gA,이태리 파브리 Italy Fabri,0,0.01,0.003,0.0,0.004
UC9KQaCA_EMobJUxZszQ4wlg,박호두(852hodoo),0,0.007,0.005,0.0,0.004
UCucybMZtilvYSg2_f3eAIHg,간니닌니 패밀리,0,0.012,0.0,0.0,0.004
UCNvn7bFpHvfvULxpRf2Ea-g,코코멜론(CoComelon) - 인기 동요・키즈송,0,0.012,0.0,0.0,0.004
UCBmYnmnks3mOqRkgmm_frBA,연우,0,0.012,0.0,0.0,0.004
UCA4PeNk6WdCypKUTsohmfvw,강은정TV,0,0.011,0.001,0.0,0.004
UCZcD2iYy55-SkEbv3tcMZrg,연다,0,0.005,0.007,0.0,0.004
UCsH6d5ab26zDfd9cavpJumQ,러닝그라운드,0,0.006,0.006,0.0,0.004
UCIiAsSxd21ZGabut95VYYgw,꽃감이,0,0.012,0.0,0.0,0.004
UCzYO8qujWuc14LAaEtpidIA,박가을,0,0.012,0.0,0.0,0.004
UCpqyr6h4RCXCEswHlkSjykA,ProjectMoon Official,0,0.012,0.0,0.0,0.004
UCKxMSkJHBIpn5b4vUQHYliQ,전북현대모터스 Jeonbuk Hyundai Motors,0,0.012,0.0,0.0,0.004
UCZZEgBpbLP0ILVc4nGg39-w,호진,0,0.012,0.0,0.0,0.004
UCKkxVSUMRvmvAXMNzjI03Ag,배꼽빌라,0,0.011,0.001,0.0,0.004
UCQtPAu0FjPbA1ku3cA5R2mg,윤쨔미 YoonCharmi,0,0.003,0.009,0.0,0.004
UCPpYonu8HMQCvNVcG2xYgwA,Soy ASMR,0,0.011,0.0,0.0,0.004
UCFE4_OqQ1366khoohHUH3wQ,마이크임팩트,0,0.001,0.011,0.0,0.004
UCOMG2V-vUgYX0aHiBDbBTyg,단희TV,0,0.011,0.0,0.0,0.004
UCNCZoEdHHuF76DZ78IBJvlQ,신성조,0,0.01,0.002,0.0,0.004
UCW5FEe1eiOAKzcnhmeI0Mzw,Ssot쏫,0,0.011,0.0,0.0,0.004
UCr1YT5IRw3iI1oQgbBOpWrQ,보고싶진아,0,0.011,0.0,0.0,0.004
UC93s-VhhKysH8nenm_-ZR0Q,조이차니JoyChan,0,0.007,0.005,0.0,0.004
UCpS4_lcap-K-x7DkHbUEfbw,음악 외국: 외국노래,0,0.0,0.011,0.0,0.004
UCO78BQwAIG-pEfhgJEt-VRQ,뽀구미,0,0.01,0.001,0.0,0.004
UCEQNYZQVU9Ric1VTft_MwrQ,줄리아예요 Julia's Family,0,0.008,0.004,0.0,0.004
UCs1omgoHHPENxs4b-fwMpPQ,오늘비와?,0,0.011,0.0,0.0,0.004
UC69uMhRJcUnvMnMxKT2SS0w,봉준,0,0.004,0.008,0.0,0.004
UCcvoEIMXccTzYbxzmogTTlg,스브스와이드,0,0.009,0.003,0.0,0.004
UCCs1YZHxUTIbLZd-xrvvMCw,청원이,0,0.002,0.009,0.0,0.004
UCbt557PsOnMaspiSUjuSVVw,빅윈,0,0.006,0.006,0.0,0.004
UCJv-aHMb6IymibNjTo_laGw,나의 노래 메모장,0,0.009,0.003,0.0,0.004
UCkCx5-MOLTeCQGX9_8bw5zw,윤주부 YJB,0,0.011,0.0,0.0,0.004
UCFZDDApnxYxWJ5MnuI29ryw,이병욱,0,0.011,0.0,0.0,0.004
UCZx4PZGDS5IHHoxrFTOCQYQ,샘웨,0,0.011,0.0,0.0,0.004
UC1Do3xw9OuUk7FQuPTmSVOw,지식보관소,0,0.004,0.007,0.0,0.004
UC4MfUqhvA1LxpxE-67sJGbw,다나나,0,0.01,0.0,0.0,0.004
UCFsJVl9V9fSIZA1uS3gMu-w,소멸,0,0.01,0.001,0.0,0.004
UCG2PHnetcVllQFPW5BsE_LA,홍시car,0,0.01,0.001,0.0,0.004
UCUNz-mW4VUEOdrWeMKjY5hg,INBIN asmr 인빈,0,0.0,0.01,0.0,0.004
UCedoBeDMzwnPJazRvvoOXhQ,씨그널V [ Signal V ],0,0.01,0.0,0.0,0.004
UCJr77-8lpG_miCbTyxRv04w,약초꾼 이형설,0,0.01,0.0,0.0,0.004
UCzYB6YA5f-Tc7GQcIese7pg,옆집언니 최실장 stylist unnie,0,0.005,0.006,0.0,0.004
UCIhfL5TX-FODmWcX2k1uWHg,멋사유튜브,0,0.009,0.002,0.0,0.004
UC-GmBxdeL-vxnO1qc0en2bg,권마키,0,0.005,0.005,0.0,0.004
UC768XN2ZjMYtNsPT6hcvbCA,Dana ASMR,0,0.006,0.004,0.0,0.004
UCkjk77yUtLnuSalpGrlrG2Q,어바웃펫,0,0.008,0.003,0.0,0.003
UChJSgqoLLc-ecaGy_K69z_A,중고차 빡차,0,0.008,0.003,0.0,0.003
UCPgp1ebqCv6i-7N1wj_SSKQ,Muggo,0,0.008,0.002,0.0,0.003
UCqlfJ9wVBJlW-4VeFUJOIOA,Jaehee 재희,0,0.003,0.007,0.0,0.003
UCyqwhqket92QYbSALAV7oXQ,피어엑스 클립 | FEARX CLIP,0,0.004,0.006,0.0,0.003
UCZG3iL21a97qvocCziiNxDQ,짐미조,0,0.01,0.0,0.0,0.003
UCZTjbqrV3s1zIWfEqliBhYA,방구석 리뷰룸,0,0.009,0.001,0.0,0.003
UCt5e5QXzt_Ub5azmAk4ozAw,KST,0,0.008,0.002,0.0,0.003
UCvdvPu_7TTcrZz1nGh98Sqg,오마르의 삶,0,0.008,0.002,0.0,0.003
UCo4m81FJ-dT8MqijBlhbN2A,심장에박현서,0,0.009,0.001,0.0,0.003
UCyEnU_n1Y5Cqj7-CjkF6ykw,우깡YOUTUBE,0,0.006,0.004,0.0,0.003
UCsr86khxLo3PUkMKDtvZDyw,카페노예 jun,0,0.002,0.007,0.0,0.003
UCaoqDZPllYXLAH_5OBRLLrw,채코제 Channel Korean Jay,0,0.006,0.004,0.0,0.003
UCS5qmPFj36fK7fML6gYcZSQ,Eunzel ASMR 은젤,0,0.009,0.001,0.0,0.003
UCnWCV3SNQnrrOcABwLJd28A,[철파엠] 김영철의 파워FM 공식계정,0,0.006,0.004,0.0,0.003
UCdmPH-DTjL52x5K3lRvHYQw,코아 TV,0,0.009,0.0,0.0,0.003
UCXWOlSe2GHTev8QZhY_gMPg,존리의 부자학교,0,0.007,0.003,0.0,0.003
UCI0FxD0282RxDk193_RJcJg,고알레 GOALE,0,0.009,0.0,0.0,0.003
UCUiyNd-JORpW9Mokxoirf_w,코코비 게임 세상,0,0.009,0.0,0.0,0.003
UCWLdJ-g9j-ZUwlnR7fU1yCQ,강스라이팅,0,0.009,0.0,0.0,0.003
UCXGXTy_GDJAlRTk9ypTHNKQ,김치와 바게뜨 / Kimchi & Baguette,0,0.009,0.0,0.0,0.003
UCXmdpmRnf5WKMssvByY2Elg,김용녀,0,0.009,0.001,0.0,0.003
UCzjiRWjfbtHwdpSLTs0LzUw,진용운,0,0.009,0.0,0.0,0.003
UC0FoiYcEVdj35xldaBAUzVA,모모토이즈,0,0.001,0.009,0.0,0.003
UC4lGmolw8WHeUTlt9JVKXPg,룬레이,0,0.004,0.005,0.0,0.003
UCuHiaEDD5x7bv67jd1RFk5A,송송한일상,0,0.007,0.002,0.0,0.003
UCpGMU_af39h181K5yYba5DQ,예블리즈,0,0.009,0.0,0.0,0.003
UCYJ0Ucu9jPX5kn6SeDcNaIQ,Wolf,0,0.009,0.0,0.0,0.003
UC45m6W8hWEHheoncfd55nuA,웅진 고웨이 GO WAY,0,0.007,0.002,0.0,0.003
UCCoU5ViXgoK-_2neelNhQaA,꼬예유의 로블록스 저장소,0,0.009,0.0,0.0,0.003
UCa-IaOPw5r1oQ4vuf3QjEPA,롤큐 LOLQ,0,0.001,0.008,0.0,0.003
UCpD--FKRC0Rfl5haZaPLX0w,나랑나 Narangna,0,0.002,0.006,0.0,0.003
UCyOLeGNo9T_aTNCXfI4mahg,짧은내복야코,0,0.008,0.0,0.0,0.003
UCXzjdB565NpukhkWtu59dlw,필리핀 한량 hanRyang,0,0.007,0.001,0.0,0.003
UCBkXIeYk8MZjB8-ED8g5qCg,귀촌다큐 살어리랏다,0,0.006,0.002,0.0,0.003
UCIigIgtZ65TiGQSmnVJaUCQ,코마,0,0.008,0.0,0.0,0.003
UCugNO83_V7xZLzCsjpABGeg,백크 Baekk,0,0.005,0.003,0.0,0.003
UCESC_GRUe4Z7-OOxk_AWm5Q,명랑한 봄달래 Bomi&Dallae,0,0.006,0.003,0.0,0.003
UCoc7dhgfCpAMMB6UNEdTtJQ,밤비걸Bambigirl,0,0.005,0.003,0.0,0.003
UCHcWTzTXALcjjfrcsXSCjRg,하루TV [HARUTV],0,0.001,0.007,0.0,0.003
UC7ok_PMSTIY5Qg4ULxRoSNg,후다닥요리,0,0.004,0.004,0.0,0.003
UCdeYFxl6rvylWFVuBVyufCg,너튜브 Neotube,0,0.008,0.001,0.0,0.003
UC9gW47NqzI1x7e8qsflvUUw,한별Hanbyul,0,0.008,0.0,0.0,0.003
UC3hQ86NW0gmz9vdfM3TFGzQ,노가리 사랑방,0,0.008,0.0,0.0,0.003
UCwqLV5Xndjm4Wztk-c7IMjQ,미국주식 - 해달선,0,0.006,0.002,0.0,0.003
UCfBazeBqkG8914bfC0oy_bA,제이월드,0,0.0,0.008,0.0,0.003
UC26M8buvjR-X0L0cRifPmLA,HAMBUCK 햄벅,0,0.005,0.003,0.0,0.003
UC7rQKJyFokj_lvu9w64Myng,리틀월드 - 인기동요 어린이노래 - Little World,0,0.005,0.003,0.0,0.003
UCBFvTS1TRacj3jgzRt-t-xg,송승환의 원더풀 라이프,0,0.008,0.001,0.0,0.003
UCwumkIEZ97nsw0Anv90zehQ,SangAhTube 상아튜브,0,0.005,0.003,0.0,0.003
UCFa96yEoj3G5lHC_mz6X1kQ,경선 Joshua Kim,0,0.0,0.008,0.0,0.003
UCC66yZ6IM71Nvvin2dnoj1w,WDG 저희 잘 지내요,0,0.008,0.0,0.0,0.003
UCfsNuo871ShOAsbQuFyksQA,성용,0,0.006,0.002,0.0,0.003
UCvfXSyglWAaUAhsieXFzwjA,야담이야기,0,0.008,0.0,0.0,0.003
UCCFLyWRmaMeQ0f4ndIeChOw,주호다,0,0.006,0.002,0.0,0.003
UCxgrFu6aKr-x0QLbLoS2sUg,트니트니 Tuni&Friends,0,0.007,0.0,0.0,0.003
UCHLDBhufz9pNEkZogrXpn0w,믹스견 호두마루의 세계정복,0,0.001,0.007,0.0,0.003
UCJfDSu2aV8gehh7f3ndclew,이게 최우선,0,0.007,0.001,0.0,0.003
UC3ZQbE9FKR8TwHYqTNcIXQQ,HOONION,0,0.005,0.003,0.0,0.003
UCh5Swfph2irzVHOoxwT8EQA,나도나도DoDo,0,0.001,0.007,0.0,0.003
UCh9Uoo1GnL5WSAsKlwGEA9g,소피루비 · 티티체리 [SofyRuby ·  TeaTeaCherry],0,0.007,0.0,0.0,0.003
UC0QKPVkRkvgupomhEYK1Uhw,나몰라패밀리 핫쇼,0,0.005,0.002,0.0,0.003
UCoJ_56-OMSe_jrp42ClhODA,차홍 CHAHONG,0,0.006,0.002,0.0,0.003
UCvOA4iVyEXF_W-YkzAACtrA,Happyrim혜림쌤,0,0.007,0.001,0.0,0.003
UCHa6h8DGLYkAljbskQbIXHw,톡신TOXIN,0,0.006,0.002,0.0,0.002
UCXIF1aXKmE6x5gyyt5z88YQ,설운도TV_Official,0,0.005,0.002,0.0,0.002
UCah0w9n_eAyjUBG7eHbj8vw,이시아exia,0,0.007,0.0,0.0,0.002
UCEI4rb8YldV8v0dVUSo9ToQ,야전삽짱재,0,0.004,0.003,0.0,0.002
UCQ_siGNGRgXEbSCShjOeYEQ,아리의 이야기Ahri's Story,0,0.007,0.0,0.0,0.002
UCYtNOIg99pgGcrE4Uo44OdQ,서새봄,0,0.003,0.004,0.0,0.002
UC0hI0RUHrjCCskDMnMBnzFQ,뽀박사 뽀쪽 Dr Joon,0,0.007,0.001,0.0,0.002
UCaxGitbnugIOPOxkrd9_sNQ,뜰래아,0,0.002,0.005,0.0,0.002
UCenz6VwVXmRFT-k5qNdT27w,탈골스윙,0,0.002,0.005,0.0,0.002
UCIchCOLwLBMD87quHlNuXjQ,울산큰고래 박성주,0,0.007,0.0,0.0,0.002
UCOkGWJ7XddOG-jYii8G94tQ,진두부,0,0.004,0.003,0.0,0.002
UC13r2XVC5h3unwWgo25puAw,랩해도돼?RAPTUBE,0,0.004,0.003,0.0,0.002
UCXF_eVsuOWsWX6uIucimUrw,응정 Eunjung,0,0.006,0.002,0.0,0.002
UCKyF_OgFAv5ZFSPGzMpoKxA,CHAESO 채소,0,0.005,0.002,0.0,0.002
UCtLTQj-aLL3ov7AYEE2SofA,진돌,0,0.006,0.001,0.0,0.002
UCmDCtLeqOzF7_uf_UXoNiYA,F.I.A,0,0.006,0.002,0.0,0.002
UCzK9qn0B4B-yL0uEzjxTp_w,랜덤TV,0,0.005,0.002,0.0,0.002
UCBVy3MYN-nT9gZ23tIH8BCA,보물창고TV,0,0.007,0.0,0.0,0.002
UC2b4WRE5BZ6SIUWBeJU8rwg,스텔라이브 StelLive Official,0,0.005,0.002,0.0,0.002
UCJ-0TgzI1ZtaO95cS7nQ12w,취미부자 밥팅 Babting,0,0.004,0.003,0.0,0.002
UC1PNhKsPBvvHKfKLBetZpOw,싱싱한 싱호,0,0.004,0.002,0.0,0.002
UCO61Rl-jslhyeenfjt-NO4w,얌무YAMMoo,0,0.004,0.003,0.0,0.002
UCaPqdaHZNLYuiw6eBQlPDzw,핫도그월드,0,0.003,0.004,0.0,0.002
UCwuLoOntr78Ab37BuntMWEg,iGoBart,0,0.004,0.002,0.0,0.002
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니 AYATSUNO YUNI,0,0.003,0.003,0.0,0.002
UCoNPTfleaF58461y-YIAnDA,모아재,0,0.002,0.004,0.0,0.002
UCawY6uW94r1JcBuOTqHDfow,다주,0,0.0,0.006,0.0,0.002
UCoia32w0uXTvIj-eAb7kaNw,태태맛집,0,0.006,0.0,0.0,0.002
UChr-oBCz0mJ-pCbicjaP0zA,박지의 CCTV,0,0.006,0.0,0.0,0.002
UCzIrJF-paJrXpvdYpS5LnTw,TEEN TOP Official,0,0.001,0.005,0.0,0.002
UC1CJvCb5_NLK0AT_aEZ8qLg,류현준 official,0,0.006,0.0,0.0,0.002
UCWELVAfgzwhHVkQGdlcuIwg,티노,0,0.004,0.002,0.0,0.002
UCt_7uH4Igz0T_K3Qzbs1Wig,캡틴따거 Captain Brother,0,0.006,0.0,0.0,0.002
UCYsv-IHC-B-DiVMmJuqibcg,제이나 [Jaina],0,0.006,0.0,0.0,0.002
UCmcmElPjmrLQxAe7E1LuyqA,마리코리아TV🇰🇷,0,0.005,0.001,0.0,0.002
UCQrkz3svb0n51AOO7OJMY7w,해피아가리 - Happy I got it,0,0.006,0.0,0.0,0.002
UCCb6W2FU1L7j9mw14YK-9yg,김메주와 고양이들,0,0.001,0.006,0.0,0.002
UC20DvGobETQDG_JG048JWAw,윤가놈,0,0.005,0.001,0.0,0.002
UCtpvjPo11dYzvkIJ0ZbUjYA,박민정,0,0.003,0.003,0.0,0.002
UCZzQSZv0KDes96yVvdW5f-w,[헝가리부부]김패밀리VLOG,0,0.003,0.003,0.0,0.002
UCprxjd4bxAiNAxg947wvrmA,무결의 VR게임,0,0.006,0.0,0.0,0.002
UCpr6myhYutFfsViTGFgV6qg,하다Hada,0,0.002,0.003,0.0,0.002
UCWVCESey93cvp8xs0aP6TBQ,유성,0,0.005,0.001,0.0,0.002
UCFcTm68PF0OQbr3JwX_SRsw,송슐랭 가이드 - SONGCHELIN GUIDE,0,0.003,0.002,0.0,0.002
UCAaLhok91QDrweyuDRsmjqQ,킴성태TV,0,0.004,0.002,0.0,0.002
UCsfYd7AVFk_ASiMudok6_sQ,Jazz Music Korea,0,0.006,0.0,0.0,0.002
UCyhmwp12LECf7lvw7vddVPA,에그박사 Egg&Bugs,0,0.003,0.002,0.0,0.002
UC9H7EEQSfQCuVR_sLdWfpcA,현주투성이,0,0.005,0.0,0.0,0.002
UCjTXdp_F74xwU6snSdcndag,떴다왕언니,0,0.005,0.0,0.0,0.002
UC0SsBKkmlkyNx6bo0SSAEpQ,김쵸코,0,0.005,0.0,0.0,0.002
UCmKTebUnJbeWuhUHSxsEDhQ,웨이랜드WayLand,0,0.003,0.003,0.0,0.002
UCCdKf9gaG4y4xxNAei6MQ6A,강민혁,0,0.005,0.001,0.0,0.002
UCAUbDYDwV34yk6pYiZg_CzA,yeondukong 연두콩,0,0.005,0.001,0.0,0.002
UCANLxGPq2Fd7aauz3byi_8A,레뚜,0,0.005,0.001,0.0,0.002
UC1LiTfGNZiweSTu8_NFVi1g,찬우살이,0,0.004,0.001,0.0,0.002
UC912Q30VlIig5POHn1caiYg,이사벨아빠 Isabelle Daddy,0,0.002,0.003,0.0,0.002
UCb9QeMUewbmQ0Qzvmg6af1w,베이블레이드X | BEYBLADE X ,0,0.005,0.0,0.0,0.002
UCfcgDLazgMa1L92Kl3r9ZAA,오토뷰(AutoView) - 자동차 & 타이어 구입 참고서,0,0.005,0.0,0.0,0.002
UCyrm3uR0i0MuUCjVOWUeJTw,유진VS태영,0,0.004,0.001,0.0,0.002
UCNAA9T4V8AsCSfbSBlfeDrw,미니유 Miniyu ASMR,0,0.005,0.0,0.0,0.002
UCZ6PY-sCOOb36H5F_S4Qr5g,Hwang Ponimator,0,0.005,0.0,0.0,0.002
UCDLDbittWhk2KXvaCT0YpZQ,플레임TV,0,0.003,0.002,0.0,0.002
UC__tlrPrBbQmRoMfklI3qXQ,손그림 그리기,0,0.001,0.004,0.0,0.002
UCoQU5wtIxq0QGh80NHky82g,야생인 김만덕,0,0.001,0.005,0.0,0.002
UCfiCVvy-jRTQH1EpPPntpfw,Berry TV (베리TV),0,0.0,0.005,0.0,0.002
UCeQwCalZK1scamopwHt9UWw,람다람 RAMDARAM,0,0.003,0.002,0.0,0.002
UCDyc0_OWYXI1WcaMjijHrDA,피아노캣 [PianoCat],0,0.004,0.001,0.0,0.002
UCAbu-rUyFqWw5k5jlSG-Jvw,V LIVE,0,0.004,0.002,0.0,0.002
UC9F-3NSzjN0dfro-2MvDVrQ,부자아빠주식학교,0,0.005,0.0,0.0,0.002
UCPydsWBQpnXGICE-XWGNdow,햄튜브,0,0.001,0.005,0.0,0.002
UC68buD4XWJiIzZP7RvMrIbg,덕자전성시대,0,0.002,0.003,0.0,0.002
UCeRn_02zEifLqXxZkTpiXzA,입만산_김루윈,0,0.002,0.003,0.0,0.002
UCQIUpdrt5UOD2ykffc1wjBA,하이슬기 Hi Seulgi,0,0.005,0.0,0.0,0.002
UC3H-HID5QRW8re-5WU4cy8g,Ouvir 오비르,0,0.002,0.003,0.0,0.002
UC_IYjiKaQBPq-K1Iq4sM-UQ,블랙컴뱃,0,0.005,0.0,0.0,0.002
UCnql10Qk6jSxlbGW-PAwT6g,김흥광의 북한 NOW!,0,0.0,0.005,0.0,0.002
UC6Bcid5ikrIh9wba6uY5Bew,레플의마크일상,0,0.005,0.001,0.0,0.002
UCh7AOH7ar_5F90b7A2Yse7w,BTS Island: In the SEOM,0,0.004,0.001,0.0,0.002
UCZRH94I89Ps7giJYeK6DlWA,버니버니,0,0.002,0.003,0.0,0.002
UCLYCSlC4vJp7yxaKcyU81Kw,라이채널 Dorai Games,0,0.0,0.005,0.0,0.002
UC-i29uxJTqD7xOWZJ-9lEQw,자영업의 모든것,0,0.005,0.0,0.0,0.002
UCvi58-18IuK8oHGzXBLOrWg,니얼굴_은혜씨 Eun hye,0,0.004,0.001,0.0,0.002
UC_VOIxjBN_WIPKxpPs1omZQ,걸뽀,0,0.003,0.002,0.0,0.002
UCy7PAMv39vlNRH-ClfSaZ8g,2중생활,0,0.005,0.0,0.0,0.002
UCEZ5yqYZtvAjNLb__1dd1SQ,홍차 HONGCHA,0,0.004,0.001,0.0,0.002
UCX1anTFU1633G3_xkLMAw7g,SoriNotSorry!소리,0,0.002,0.003,0.0,0.002
UCfeYUHnSVHler-VrMRGtWsw,삼다수TV,0,0.005,0.0,0.0,0.002
UCgDgtCXMcNZ51QZ16K3M5cQ,유리하다,0,0.004,0.001,0.0,0.002
UChbSCzDSKP_m4V5aEX1bmCA,운학 TV,0,0.0,0.005,0.0,0.002
UCY2Td2vcSsYtMCuDiADC20Q,잘자샘,0,0.002,0.003,0.0,0.002
UCbCyYn2M_1ccicwj-KU7t0Q,CLASS:y(클라씨),0,0.002,0.002,0.0,0.002
UCkh6TlSape86-iHiehXvsmA,yoovlog,0,0.004,0.001,0.0,0.002
UCowTHOjp47dzNxR8cz83LGA,이준호 LEE JUNHO,0,0.005,0.0,0.0,0.002
UCk9AOKkcVMwDH__MbWrFoeg,짱호,0,0.002,0.003,0.0,0.002
UCr5Kww9xqzPmSJTHyXl58YQ,Mrs macarons마카롱여사,0,0.004,0.0,0.0,0.002
UC1MQ-3B7gRmyeAzBtt-GAUA,Gundam Holic TV,0,0.003,0.002,0.0,0.002
UCAkCZHtQdPWvbwaP1KJBjvA,샤코타임 Shacotime,0,0.001,0.004,0.0,0.002
UC4YWYyS8bb0W205lLC3kncg,브레드쿤ブラッドくん bradkun,0,0.004,0.0,0.0,0.002
UCr9dFkKR6sX8YJRXUTYIwqA,글리glee,0,0.005,0.0,0.0,0.002
UCpVLAetJt6_XjktxxhDUY2w,구스마일,0,0.005,0.0,0.0,0.002
UCPPuXI31ybWYB560T2uAeMg,무자비,0,0.005,0.0,0.0,0.002
UCvaQEhibxkeLiKt5GbySj6w,김여포,0,0.005,0.0,0.0,0.002
UCuh6Br1vzgo1LivYgKvno5Q,아이템의 인벤토리,0,0.0,0.004,0.0,0.002
UCs7Bw5CQK82AHhyMQ59NZWA,다인이공,0,0.001,0.004,0.0,0.002
UCjPPt4BgPN8IlRxLqemU6CA,Saeron 밀키스,0,0.002,0.002,0.0,0.002
UCLtOnhCSyMjJHVrHu8C0niQ,나는 자연인이다,0,0.004,0.001,0.0,0.002
UCSKHxKbb6bTHKQ0thCzyIFw,ColorMonsters Toy,0,0.001,0.004,0.0,0.002
UCvK--hbdMSweh6ExmiY4ljA,1분 뮤지컬,0,0.002,0.003,0.0,0.002
UCFsyeRb-ShbdPQ2azhd6-fg,주펄,0,0.004,0.0,0.0,0.002
UCDV9zgWo7b6nPg7i49oRQ5Q,논리왕 전기,0,0.003,0.002,0.0,0.002
UCU_vu6ZgG4Zi7h4xRL6dwDQ,pharkil 2015,0,0.002,0.003,0.0,0.002
UCPt3IVJtf5TNwvLlm5ZPNSw,哈啰 小梅子 - Hello Jadoo,0,0.001,0.003,0.0,0.001
UCcRTcy_GuofiJLPLMlVcGxw,AliceFunk 앨리스펑크,0,0.002,0.002,0.0,0.001
UCcqaVzbdGNAmcqpkuL33Uug,Today is 쁠리,0,0.003,0.002,0.0,0.001
