channel_id,channel_title,sensitive_score,n_sensitive_videos,sensitive_video_ratio,cat_politics,cat_hate,cat_aggro,cat_adult_illegal
UCHa6h8DGLYkAljbskQbIXHw,톡신TOXIN,0.04,3,0.06,0,0,3,0
UCDqkO1FZXchBTGtsm7uO8jw,써니피디,0.04,2,0.04,0,0,2,0
UCZlTEEKh3ounqVfpf21WMeQ,최모나choimona,0.04,3,0.06,0,0,3,0
UCEXeyLyyev4jxN4pwmr9Eiw,범프리카,0.04,3,0.06,0,0,3,0
UCxiDazX5vWrcw39wSvxIVEA,랭킹TOP,0.04,3,0.06,0,0,3,0
UCMxjwKk3V-69a8mcnU_XKnQ,트렌드잼,0.04,2,0.04,0,0,2,0
UCU1dlpByUcGnVxlpaZglbVQ,폴킴 Paul Kim Official,0.04,1,0.02,0,2,0,0
UC_iY5S04dzWViz6cOgSUpjQ,효크포크 Krazy girl,0.04,3,0.06,0,0,3,0
UC270ueFEsQ21S26TYI_9yVA,야신야덕,0.04,3,0.06,0,0,3,0
UCHnrGMva30gmX1E2NDsqFFw,이제는 지방시대,0.04,3,0.06,2,0,2,0
UC9xVGd0xuRsYmla53YAIkJw,GoGoMovie 고고무비,0.04,3,0.06,0,0,3,0
UCk6f0jViRYWOi5BcHaDLZXQ,도건,0.04,3,0.06,0,0,3,0
UCjrTg7jI1dyzaFSyie8tIBw,우린,0.04,3,0.06,0,0,3,0
UCIqW8l5ZaaYV2DWDGeaPSSg,박과장TV,0.04,3,0.06,0,0,3,0
UCQlH1ppmoTCx9F1vV0XqPtg,체스CHES,0.04,3,0.06,0,0,3,0
UCKRyhheRuLLDGuUn2YoFFFQ,밥상차려주는남자,0.04,3,0.06,0,0,3,0
UC42bpP43b5FBLKl6z3IAJ1g,사라패밀리SarahFamily,0.04,3,0.06,0,0,3,0
UCQtSkfvKq209UVGGqWwNEDg,Popcorn & Coke Review,0.04,3,0.06,0,0,3,0
UCj1dw4G9v09OLXIxiL_VUEA,휴지,0.04,2,0.04,0,0,0,2
UC3qNTxR0q03rgRAV8QUZa2Q,채채Chaechae,0.04,3,0.06,0,0,3,0
UCiZ-lRcGWAPRTZE1G88gTqQ,마인드씨피알 mindcpr,0.04,3,0.06,1,0,2,0
UCR93_qwfgePfdrJVyqYvVCg,술익는집,0.04,2,0.04,0,0,2,0
UCiCNc3uj8Bnc9bDzHJS058Q,신해조,0.04,3,0.06,0,0,3,0
UCOp9K7CjksKsve6CkNPzUWg,이제동TV [JD TUBE],0.04,3,0.06,0,0,2,1
UCOkGWJ7XddOG-jYii8G94tQ,진두부,0.04,2,0.04,0,0,2,0
UCha7yHFVWGwEGC6UmVjLr7A,일권아놀자,0.04,3,0.06,0,0,3,0
UC9F-3NSzjN0dfro-2MvDVrQ,부자아빠주식학교,0.04,2,0.04,0,0,0,2
UCsNnS3gNL32tICAhgGs2JSg,Mrs.뉴저지 손태영,0.04,2,0.04,0,0,2,0
UCsP57H5msIG3JnOSmJ_dYig,수리키친Suri,0.04,2,0.04,0,0,2,0
UChCqDNXQddSr0ncjs_78duA,우왁굳의 종합게임,0.04,3,0.06,0,0,3,0
UChA-G0bXNFxRaT3elU02O9w,다다뷰티 DADA Beauty,0.04,3,0.06,0,1,2,0
UCgkHFFbeegwBIZkqBghFPZA,금성에서 온 남자_슈카이브,0.04,3,0.06,0,0,3,0
UCsjzJWuBnPyA8-tj9pEDwXg,오토기어 autogear - 자동차에 대한 모든 정보,0.04,3,0.06,0,0,3,0
UCgVbqwV517Dsu1cRbk2ZM3g,먹지희Mukjihee,0.04,3,0.06,0,0,3,0
UCRhB-qQjcTHDwCw1yEWJYgA,송터럭과 삼수니,0.04,2,0.04,0,0,2,0
UCRhdSOsdo7upnTIP7tObYnw,kimbbomami 김뽀마미,0.04,4,0.08,0,0,4,0
UCRkC1NIdV0ttireYczHPLbQ,평학,0.04,2,0.04,0,0,2,0
UC2gasvQVxOdRht9ykwhxwjw,영자씨의 부엌Young-Ja's Kitchen,0.04,2,0.04,0,0,2,0
UCKHLAo7XoeP5s2GhCC75uGA,김형준의 야구야구 YagooYagu,0.04,3,0.06,0,0,3,0
UCPDdt9Iv4cXPEQmyVU_96sw,피나이티비 PINAYTV 한필가족,0.04,3,0.06,0,0,3,0
UC7UpsGDtCKRWhhBtvz8G2QQ,빡성민,0.04,4,0.08,0,0,4,0
UCK4e43j54PTfTkZAt8-et3A,수사샤suesasha,0.04,2,0.04,0,2,0,0
UCo2qwN2FUPnLLJjHXNusFyQ,루리 TV,0.04,3,0.06,0,0,3,0
UCo0ac-PFaLaF75P-o0tGR2w,Imdoong임둥,0.04,2,0.04,0,0,0,2
UCnnwNnVjlCOKFJHIMG60kqg,슈퍼콜라,0.04,3,0.06,0,1,2,0
UCJpGg1tfKID4YqvZCAig_Fw,코믹마트,0.04,3,0.06,0,0,3,0
UCnJqPc6TQL7yFBsw_5Vyg0Q,담다미담,0.04,2,0.04,0,0,2,0
UC69l_rtlCQ7M4Mz2RCS80BA,미야옹철의 냥냥펀치,0.04,3,0.06,0,0,3,0
UCmsXCfQoKp5DcW8J9dMWnNQ,홍진호TV,0.04,2,0.04,0,0,2,0
UCmkpesc582q0FCTRjMlVRxQ,책식주의,0.04,2,0.04,0,0,2,0
UCmRL_430mSNs-6M6tcGXFCw,진격캐넌,0.04,3,0.06,0,0,3,0
UCPh6MQFHspMpsQ0rQwFI6tg,금동복실 금동팜,0.04,3,0.06,0,0,3,0
UCq69tzvGPKrnbdzrDJmu7BQ,겨울아빠 WinterPapa,0.04,2,0.04,0,1,1,0
UCmKTwXS5wC4Ww4X6PyXjMYg,서형욱의 뽈리TV,0.04,3,0.06,0,0,3,0
UCJKZoVf3RIMfFffjdseqdEg,디에디트 THE EDIT,0.04,3,0.06,0,0,3,0
UCr0oBV3TSWoHz7MX4atZ7vw,크로롱TV,0.04,2,0.04,0,0,2,0
UCldwUablgk8KPcFPQlKnB-w,또 떠나는 남자 ddoddunam,0.04,2,0.04,0,0,3,0
UC6mf-AsbWtxRF__4Hg7Rx_Q,짤태식,0.04,3,0.06,0,0,2,1
UC4ZOrJ0xNrUsVdX64M8atHQ,펀테나 라이프 FUNTENNA LIFE,0.04,2,0.04,0,0,2,0
UC4ZF3-w9ENwXTczPPZG6fng,따라해볼레이,0.04,2,0.04,0,0,2,0
UCPPuXI31ybWYB560T2uAeMg,무자비,0.04,2,0.04,0,0,1,1
UCqWBDPCLCgMMDo47dAHyihw,영디비 0DiBi,0.04,3,0.06,0,0,3,0
UCl26TwE1eqhEm44edGdXJoQ,기본수,0.04,3,0.06,0,0,3,0
UCktGIKibxR7agzlF62Mbx2A,채정안TV,0.04,2,0.04,0,1,1,0
UCqaXPyhWGtS_Vt20GQQDSbg,박작가의 크립토연구소,0.04,2,0.04,0,0,1,1
UCKDkGnyeib7mcU7LdD3x0jQ,OGN,0.04,3,0.06,1,0,2,0
UCPEIG1tL9asHjHx5VXy2hwQ,파니Pani,0.04,3,0.06,0,0,3,0
UCkQWAIUktzea2l8xT1GyVSg,서봄,0.04,2,0.04,0,0,2,0
UCfveR_tzzmBl79XziG8_9gQ,두유노Do you Know,0.04,3,0.06,0,0,3,0
