channel_id,channel_title,sensitive_score,churn_prob,stagnation_prob,volatility_prob,regularity_score,active_viewer_score,traffic_risk,reputation_risk,fandom_risk,risk,rank
UCFoIqYcGMVfWmvnOKzQsggw,1분엄마 1 minute mom,0.0,0.003,0.036,0.111,1.0,0.6027,0.0375,0.0,0.6027,0.38483,B
UCFpfKdO4MMSc9ZoMjk2Tikg,ENA K-POP,0.0,0.004,0.962,0.995,0.6559,0.3623,0.576275,0.0,0.3623,0.472032,C
UCVXN28NHfphVQrdtjooc33g,백상예술대상,0.0,0.005,0.994,0.995,0.9052,0.6051,0.5222,0.0,0.6051,0.60444,F
UCVp0GEeuIVBtZxNo9MvuvTw,GROOVL1N,0.0,0.395,0.131,0.987,0.4902,0.6091,0.5057,0.0,0.6091,0.49404,D
UCGLXVdGDgXoUgDZnxCNPRog,KANGDANIEL OFFICIAL,0.0,0.031,0.929,0.173,0.6588,,0.36855,0.0,,,
UCVlpeCeAyC7zpG7DxDToADQ,DIYMASTER,0.0,0.131,0.955,0.006,0.4951,0.3588,0.39922499999999994,0.0,0.3588,0.341908,A
UCVjFHWyGKrzZKIizgswk2kw,사막여우,0.0,0.908,0.983,0.987,0.414,0.6143,0.8660000000000001,0.0,0.6143,0.65722,F
UCGLaX0wawLSKIsJDkbYuizA,INB100,0.0,0.353,0.618,0.361,0.4153,0.8822,0.47917499999999996,0.0,0.8822,0.571292,F
UCVhrdMm7JREIT_WOYYlavoQ,전유진TV,0.0,0.022,0.008,0.016,0.5162,0.3667,0.13245,0.0,0.3667,0.216955,A
UCGLw2uSxM-BOscMvBqRLLHw,육캔두잇 YOOK SUNGJAE Official,0.0,0.024,0.068,0.024,0.7004,0.3663,0.10389999999999999,0.0,0.3663,0.24857,A
UCVeFK4d_Y6bfW6G2b9jw3ew,빅쇼트(BigShort),0.0,0.917,0.362,0.985,0.4387,0.3617,0.706325,0.0,0.3617,0.482518,D
UCVbAEP8L2wR5dYvcWShwCsw,우감독 [Director Woo],0.0,0.912,0.001,0.99,0.4334,0.6173,0.6174,0.0,0.6173,0.53897,D
UCV_ZihJ1VAKdw9u7DdNMhiw,황인식,0.0,0.038,0.095,0.0,0.4196,0.6023,0.17835,0.0,0.6023,0.309995,A
UCGNCf6ibX1HWndVRgiChpqw,트박스 Twitch clips box,0.0,0.905,0.877,0.007,0.795,0.611,0.49849999999999994,0.0,0.611,0.5674,F
UCGNhjyXPRc3IX308JVxeZ0g,Chiro 치로와 친구들,0.0,0.939,0.009,0.0,0.3581,0.8717,0.397475,0.0,0.8717,0.511942,D
UCFqvKeEMGrJfJPEOafy1v4Q,레바스튜디오,0.0,0.005,0.041,0.006,0.7328,0.3587,0.0798,0.0,0.3587,0.24158,A
UCVWN__TENeCRT8P6B6SwNog,정배우,0.0,0.023,0.01,0.078,0.3863,0.6095,0.181175,0.0,0.6095,0.305963,A
UCVVFt4q2WczlzhOr4V2kYxA,LEE CHAEYEON,0.0,0.004,0.031,0.196,0.8837,0.3631,0.08682499999999999,0.0,0.3631,0.284578,A
UCVU7xNN0kCNnt0ed6_v8XkA,마스터셰프 신동민,0.0,0.031,0.987,0.228,0.7583,0.6065,0.371925,0.0,0.6065,0.493138,D
UCGPfjyMkN7uAmzfRpXL-AxQ,겨울서점 Winter Bookstore,0.0,0.405,0.831,0.03,0.5827,0.3613,0.420825,0.0,0.3613,0.375607,B
UCVPTh22MstSVobuvF7zQ3Sw,더빙레이디,0.0,0.03,0.991,0.089,0.3964,0.6083,0.4284,0.0,0.6083,0.43162,B
UCGS6cF75ZieNdszK_3BrQZQ,급식걸즈,0.0,0.004,0.02,0.001,0.6422,0.6051,0.09570000000000001,0.0,0.6051,0.32544,A
UCVIZWeFmvOhCjJy4tZqertw,최마태의 POST IT,0.0,0.004,0.951,0.008,0.6958,0.6095,0.31679999999999997,0.0,0.6095,0.45115,C
UCVIS3TPjIOypcwPA6iiQjZw,스튜디오 어서오고,0.0,0.827,0.041,0.942,0.3886,0.6119,0.60535,0.0,0.6119,0.519585,D
UCGYv3tFX_ksKStPG4N2WAag,남다리맥,0.0,0.034,0.252,0.0,0.7501,0.6142,0.133975,0.0,0.6142,0.375193,B
UCVI0Fob8f6SGfi7I3lrJiwg,무파사,0.0,0.908,0.993,0.119,0.5742,0.617,0.61145,0.0,0.617,0.571075,F
UCVFSrUkV0LTzi4bLICZ7SEw,숏쯔,0.0,0.977,,,,0.6,,0.0,0.6,,
UCVr8IkpwCS_8wXGIHhcMpXQ,황가람과 동네청년,0.0,0.009,0.948,0.992,0.5726,0.6069,0.5941,0.0,0.6069,0.55796,D
UCGL1HpBEAER2nnfpohNF2CQ,MKH,0.0,0.862,0.994,0.984,0.629,0.3621,0.80275,0.0,0.3621,0.578465,F
UCVxoVd1iXD-U__oJ9YZ8frQ,Celia Kim주영스트,0.0,0.008,0.98,0.011,0.4509,0.6035,0.38702499999999995,0.0,0.6035,0.422637,B
UCVyMrl0N9SMwqaa2OHcJOkA,예씨 yessii,0.0,0.151,0.898,0.099,0.5019,0.6075,0.411525,0.0,0.6075,0.449238,C
UCWbdX2OQlZkpXBw9M21pjzQ,프랭크쌤영어,0.0,0.003,0.983,0.978,0.7648,0.6063,0.5498,0.0,0.6063,0.58362,F
UCFrAB5I66LgzOi15TF4PO6A,문별이다 moonbyul2da,0.0,0.404,0.683,0.863,0.5323,0.6075,0.604425,0.0,0.6075,0.553288,D
UCFsSyiKOtZD7YNt8uXHRlzg,오영주 OH!YOUNGJOO,0.0,0.098,0.029,0.15,0.7529,0.6097,0.131025,0.0,0.6097,0.372618,B
UCW_tF4yP3wx4yIAptrZk5DQ,아빠랑놀자,0.0,0.923,0.982,0.991,0.4261,0.6088,0.867475,0.0,0.6088,0.658783,F
UCFsyeRb-ShbdPQ2azhd6-fg,주펄,0.0,0.005,0.082,0.002,0.5834,0.6076,0.12639999999999998,0.0,0.6076,0.32709,A
UCWXxoaQ9rUg-dw6W_ue-v0Q,1LLIONAIRE,0.0,0.899,0.21,0.996,0.4654,0.8834,0.6598999999999999,0.0,0.8834,0.67466,F
UCWWsxlEwvznz4Fwq4O5UVMg,태웅이네,0.0,0.867,0.099,0.0,0.662,0.3637,0.32599999999999996,0.0,0.3637,0.34898,A
UCFxZimsJ4gupYy7xzmStOcA,구자철 Official,0.0,0.908,0.261,0.991,0.405,0.8689,0.68875,0.0,0.8689,0.668185,F
UCFy5Cj0Z-5ruLN2kKO0aH0A,셀레브 - sellev.,0.0,0.837,0.982,0.197,0.4124,0.6021,0.6509,0.0,0.6021,0.54439,D
UCFyzGa2KYUAwwuJU-z0EjnA,줄리엔강 엔강이형,0.0,0.011,0.927,0.973,0.6097,0.6024,0.575325,0.0,0.6024,0.556048,D
UCWTpmGMoGCyOgWrwiaBA5Ng,Bus Car Story ,0.0,0.318,0.098,0.005,0.4264,,0.24865,0.0,,,
UCFzE-bjCCY-F5wmiRS2NuRg,LOVELY SWIMMER,0.0,0.06,0.01,0.986,0.5533,0.8709,0.375675,0.0,0.8709,0.549523,D
UCFznPlqnBtRKQhtkm6GGoRQ,달팽이주식,0.0,0.157,0.99,0.004,0.7157,0.6108,0.358825,0.0,0.6108,0.477658,D
UCG1RADxhI5DVVTjlBKEQpYw,팔춘월드,0.0,0.917,0.04,0.994,0.6448,0.8864,0.57655,0.0,0.8864,0.679035,F
UCG2PHnetcVllQFPW5BsE_LA,홍시car,0.0,0.003,0.074,0.004,0.9319,0.6056,0.037275000000000016,0.0,0.6056,0.368853,B
UCWIZQ65ZFKTBmjGKOuYS22g,fromsydney,0.0,0.044,0.986,0.0,0.8151,0.6095,0.303725,0.0,0.6095,0.474438,D
UCWFMjDuWKlct0jy89k2kkRA,VIVIZ,0.0,0.041,0.073,0.205,0.513,0.3647,0.20149999999999998,0.0,0.3647,0.24988,A
UCG66Zd-uypYaf1RLaJcIt3g,Grab the Guitar,0.0,0.004,0.978,0.083,0.6648,0.6039,0.35005,0.0,0.6039,0.457785,C
UCWAGyolTIz5RjfDtY1JrOXg,SOL A솔아,0.0,0.006,0.033,0.0,0.722,0.6064,0.07925,0.0,0.6064,0.337685,A
UCGEnF364gHB5y6me8eA4gsQ,YKtv,0.0,0.032,0.837,0.0,0.4027,0.6047,0.366575,0.0,0.6047,0.400842,B
UCW67yGQxNNMnLqRHyaTjygA,Hong's MakeuPlay 홍이모,0.0,0.004,0.908,0.0,0.7717,0.6079,0.28507499999999997,0.0,0.6079,0.453623,C
UCW5FEe1eiOAKzcnhmeI0Mzw,Ssot쏫,0.0,0.832,0.03,0.004,0.597,0.3545,0.31725000000000003,0.0,0.3545,0.324675,A
UCW05QegDy11rAFRhuyED-8A,Healing Meditation,0.0,0.081,0.982,0.0,0.8375,0.3625,0.30637499999999995,0.0,0.3625,0.382563,B
UCI3H_QqEbsMp3R73hT7PhaQ,Funny New,0.0,0.945,0.004,0.039,0.4126,0.6023,0.39385,0.0,0.6023,0.415995,B
UCRvGVXlK9h9vLWpbVOzm_4Q,PRISTIN,0.0,0.897,0.0,0.995,0.4591,0.8834,0.608225,0.0,0.8834,0.647247,F
UCRuP-M3sAeFeISCn3xAonaw,한조바디,0.0,0.195,0.961,0.273,0.3764,0.6082,0.51315,0.0,0.6082,0.468955,C
UCO9alhNmbVwxlVY05qOJP5Q,너불,0.0,0.006,0.296,0.001,0.6997,0.6095,0.150825,0.0,0.6095,0.369138,B
UCOS74cKrAiIzkqs5emVp4og,Snowpeach,0.0,0.898,0.802,0.992,0.532,0.8791,0.79,0.0,0.8791,0.75464,F
UCORzNUvBtd0j_wraSf88Y4w,클래시 오브 클랜,0.0,0.004,0.963,0.088,0.4433,0.6016,0.402925,0.0,0.6016,0.427928,B
UCOQWk6YronNFTzJ9Y-mbZNA,meejmuse,0.0,0.934,0.156,0.181,0.4418,0.3592,0.45730000000000004,0.0,0.3592,0.35778,B
UCOOKj-kWvrsK8CDfHZTw9lw,Pixid,0.0,0.006,0.059,0.168,0.7544,0.606,0.11965,0.0,0.606,0.365825,B
UCONPqkI_o3TCpvTVFoAqDoA,에익쿠,0.0,0.876,0.993,0.153,0.4188,0.6157,0.6507999999999999,0.0,0.6157,0.55138,D
UCKziRqbw2AvmAJ5wcYXRaMw,대성마이맥,0.0,0.009,0.206,0.991,0.8837,0.6045,0.33057499999999995,0.0,0.6045,0.503013,D
UCL-AUQNGVO7eOyqaVN_tiMQ,"그림처럼_살림,일상vlog",0.0,0.112,0.985,0.155,0.6082,0.3579,0.41095000000000004,0.0,0.3579,0.375685,B
UCOCjkSWscBZxUtKSXc0r7cw,이경제tv,0.0,0.939,0.185,0.994,0.4166,0.6116,0.6753499999999999,0.0,0.6116,0.561465,D
UCOByc6akvw27KbJ1p9jn3BQ,누가영Nugayoung,0.0,0.206,0.994,0.0,0.7265,0.6133,0.368375,0.0,0.6133,0.486132,D
UCOAkbNeyzMPzhw94npgdS_g,The Voice of Korea,0.0,0.902,0.071,0.994,0.7506,0.8755,0.5541,0.0,0.8755,0.6899,F
UCOALbIZzfvdbJs54MKY6UAQ,NamooBro나무형 (Ganji The Guitar),0.0,0.883,0.94,0.001,0.4629,0.3571,0.590275,0.0,0.3571,0.428702,B
UCL-axTTU43IxYjjtHbjgtZQ,무조권(KEEP GOING),0.0,0.011,0.019,0.017,0.5159,0.6065,0.132775,0.0,0.6065,0.312963,A
UCKxMSkJHBIpn5b4vUQHYliQ,전북현대모터스 Jeonbuk Hyundai Motors,0.0,0.004,0.034,0.004,0.799,0.3606,0.06074999999999999,0.0,0.3606,0.249365,A
UCL0DDCStyO4NeAFJoN_cO8Q,애림 AERIM,0.0,0.006,0.018,0.041,0.6101,0.6044,0.113725,0.0,0.6044,0.326148,A
UCO6E0ddL7e1iC_2DC7Po42w,더보이즈 (THE BOYZ),0.0,0.026,0.994,0.037,0.6764,0.1741,0.34514999999999996,0.0,0.1741,0.286315,A
UCL0UAVwPBK9rv5CPjK1XRLg,MulMung,0.0,0.117,0.816,0.015,0.657,0.6079,0.32275,0.0,0.6079,0.443785,C
UCO5EP4mk3g95PmPRf7mlgng,BJ가오나시티,0.0,0.008,0.181,0.092,0.8547,0.6038,0.106575,0.0,0.6038,0.383483,B
UCO1jhQjMhiI0YrHUGHyev7A,Mellowbeat Seeker,0.0,0.894,0.996,0.144,0.5275,0.6062,0.6266250000000001,0.0,0.6062,0.562667,D
UCO0yyHfnQ51TOZcnskBZpGQ,뮤직월드 Music World,0.0,0.004,0.358,0.149,1.0,0.3562,0.12775,0.0,0.3562,0.331355,A
UCO-7CJCtOqw1yqh3y8owGfg,헤이즐 Heizle,0.0,0.006,0.993,0.99,0.663,0.6024,0.5814999999999999,0.0,0.6024,0.57246,F
UCL12ddKeiBTMGZ_g6X7PhXw,코우지 TV [더 상생],0.0,0.003,0.993,0.993,1.0,0.6065,0.49724999999999997,0.0,0.6065,0.616225,F
UCNxywnbXT-F9DAYxQn1BdPg,OTHANKQ,0.0,0.022,0.881,0.963,0.5796,0.6064,0.5716,0.0,0.6064,0.54826,D
UCNvn7bFpHvfvULxpRf2Ea-g,코코멜론(CoComelon) - 인기 동요・키즈송,0.0,0.06,0.992,0.004,0.8134,0.6028,0.31065,0.0,0.6028,0.474795,D
UCNvGiN93jKCp39Jsq31BMmg,노돌리,0.0,0.003,0.021,0.305,0.7854,0.6024,0.13590000000000002,0.0,0.6024,0.38026,B
UCKyF_OgFAv5ZFSPGzMpoKxA,CHAESO 채소,0.0,0.183,0.869,0.002,0.7603,0.6058,0.323425,0.0,0.6058,0.469108,C
UCOVgnOcjlut-LusGwqXD2HA,흥삶이네 Heungsam's Life,0.0,0.042,0.015,0.084,0.7211,0.6152,0.10497500000000001,0.0,0.6152,0.353843,A
UCPFW4r1nmTdtQUsAJSno1iA,속촌아씨,0.0,0.111,0.995,0.02,0.6964,0.6035,0.35740000000000005,0.0,0.6035,0.4692,C
UCOmmq9GmT3rdNDYM8PUY8rg,허챠밍,0.0,0.008,0.891,0.022,0.7672,0.6101,0.28845,0.0,0.6101,0.455065,C
UCP79QGSW7F8srcz4tt21Chg,사유리 임미다,0.0,0.009,0.988,0.975,0.6782,0.6108,0.57345,0.0,0.6108,0.575595,F
UCP-m9LlOGk9nVQRug61Exqw,NFROG TACTICAL LAB,0.0,0.015,0.031,0.006,0.5727,0.6032,0.119825,0.0,0.6032,0.319368,A
UCP-KRZsIkIqww2jIdrciu2g,봉준 풀영상,0.0,0.004,0.752,0.001,0.7925,0.6062,0.241125,0.0,0.6062,0.436167,C
UCKL6uS0NywFgS2eg4jyOrAA,레전드히어로삼국전,0.0,0.145,0.996,0.995,0.3976,0.8887,0.6846000000000001,0.0,0.8887,0.67218,F
UCOuzHju65466GOfkT4ApQzw,xoxoBlackpinkRosé,0.0,0.824,0.214,0.995,0.4623,0.876,0.642675,0.0,0.876,0.662313,F
UCOtcE3XmueVr78j8RCnr1QQ,딕스Dix,0.0,0.056,0.992,0.978,0.4316,0.6105,0.6486,0.0,0.6105,0.5514,D
UCOtSwKUxIIP99lZfQ48Byag,화질덕후 4kOTAKU,0.0,0.901,0.036,0.0,0.661,0.608,0.319,0.0,0.608,0.44295,C
UCKVlixycWmapnGQ_wht4cHQ,LCK Global,0.0,0.003,0.011,0.996,0.9319,0.6044,0.269525,0.0,0.6044,0.484498,D
UCOrdY3p46GJh_CYacfwYieg,잡코리아x알바몬 𝚋𝚢 𝚆𝚘𝚛𝚡𝚙𝚑𝚎𝚛𝚎,0.0,0.091,0.979,0.996,0.4204,0.8973,0.6614,0.0,0.8973,0.66972,F
UCKcXypG00FkZfI_4FIcN1kA,박병찬의 부자병법,0.0,0.024,0.84,0.148,0.4576,0.6057,0.3886,0.0,0.6057,0.42598,B
UCOn_YQVSnLToexOyqIIidUg,유회승 Yoo Hwe Seung,0.0,0.045,0.985,0.902,0.7215,0.3672,0.5526249999999999,0.0,0.3672,0.478568,D
UCKdG852wkTilD2Qyd74kgqg,SOOJIN,0.0,0.016,0.994,0.936,0.6741,0.3688,0.567975,0.0,0.3688,0.475032,D
UCOWJ0MAhLuZyCJ0EoTAUJUA,문방구TV,0.0,0.786,0.746,0.208,0.6225,0.3681,0.5293749999999999,0.0,0.3681,0.442553,C
UCOg8XvvmbEOMakXyWpHUGyQ,MeowMi Family Show－인기동요,0.0,0.906,0.994,0.991,0.4081,0.8783,0.870725,0.0,0.8783,0.763707,F
UCKfFMnulgxbHyDPedK4V1cQ,Samuel OFFICIAL,0.0,0.915,0.004,0.945,0.6661,0.3747,0.5494749999999999,0.0,0.3747,0.466143,C
UCKgYRjFGgvj7aS8y4EhH2CA,꽁병지tv,0.0,0.384,0.844,0.98,0.5013,0.6051,0.676675,0.0,0.6051,0.580703,F
UCObpcVC0xLXzyJr1SlKrheA,박축공 Football Park,0.0,0.209,0.004,0.962,0.3578,0.6044,0.45430000000000004,0.0,0.6044,0.43336,B
UCOb_e52YyrBZEQKt-06K5Mw,RÉCORD 레코드,0.0,0.44,0.006,0.078,0.498,0.3658,0.2565,0.0,0.3658,0.27407,A
UCKmLQtR0YfTE6-gXFpR077A,키즈퐁당,0.0,0.031,0.996,0.991,0.4881,0.6035,0.6324749999999999,0.0,0.6035,0.554663,D
UCKmwJaQblk-Qt--4jdOUoKQ,하기원프로,0.0,0.209,0.139,0.212,0.4602,0.6102,0.27495,0.0,0.6102,0.371605,B
UCOZ1bDMkyW0uT73crX2S47A,춤선생SIMBA,0.0,0.005,0.113,0.005,0.7701,0.6035,0.088225,0.0,0.6035,0.353038,A
UCKp8knO8a6tSI1oaLjfd9XA,기아타이거즈 KIA TIGERS,0.0,0.003,0.861,0.0,0.7198,0.6115,0.28605,0.0,0.6115,0.442575,C
UCKpoY3THgVvKGsEmD3BdspA,은별,0.0,0.004,0.961,0.0,0.6838,0.3644,0.32030000000000003,0.0,0.3644,0.35186,A
UCKw7Jsu2cMU_D4yK8VMms1Q,이연LEEYEON,0.0,0.007,0.018,0.001,0.7197,0.6054,0.076575,0.0,0.6054,0.335373,A
UCNth1SaCfdjPg9WFQYtqAfw,버더동 [버츄얼 더빙 동아리],0.0,0.006,0.974,0.988,0.6097,0.6157,0.589575,0.0,0.6157,0.568493,F
UCL2ZLyAV0H9Pvi46W7TGdHQ,해기 유튜브,0.0,0.006,0.017,0.141,0.6687,0.8652,0.123825,0.0,0.8652,0.450167,C
UCL3gnarNIeI_M0cFxjNYdAA,로스트아크 LOST ARK,0.0,0.085,0.088,0.965,0.4988,0.611,0.40979999999999994,0.0,0.611,0.449,C
UCMDz2c1fx9jkK9aVENUCdUw,터틀이주미,0.0,0.144,0.871,0.0,0.6446,0.8683,0.3426,0.0,0.8683,0.55477,D
UCMrY-JHG6bF3LEdlDvhv7XA,Dan Jeong,0.0,0.88,0.987,0.035,0.5325,0.3603,0.592375,0.0,0.3603,0.448433,C
UCL_8O4S2CTAOTo7a_KAbJAg,354 삼오사,0.0,0.004,0.787,0.001,0.6515,0.6071,0.285125,0.0,0.6071,0.423277,B
UCMhrA7gtnBpYeIOP2LZ7FmQ,차진혁,0.0,0.19,0.009,0.975,0.505,0.6061,0.41725,0.0,0.6061,0.452315,C
UCLcfz3EIgDw01VtRLZmrxDQ,최재천의 아마존,0.0,0.032,0.043,0.904,0.7596,0.3607,0.30484999999999995,0.0,0.3607,0.361605,B
UCLdnzOfQa2c_6TZG-FFuIag,권또또 KWONTTOTTO,0.0,0.005,0.042,0.832,0.4035,0.6151,0.368875,0.0,0.6151,0.406353,B
UCMOOio1GZ50OeJT58DGBQCA,삼식,0.0,0.004,0.995,0.004,0.7503,0.6042,0.313175,0.0,0.6042,0.460842,C
UCMMRxhOov9iB3TI2SgDsbfw,베리의 헬로토이 Berry's Hellotoy,0.0,0.004,0.983,0.982,0.6716,,0.5743499999999999,0.0,,,
UCMMDqUABmZUNyJVvFGvb5yA,PLAYUS,0.0,0.936,0.982,0.995,0.4519,0.3721,0.865275,0.0,0.3721,0.569453,F
UCLdxLyuNHafN-1UlOs2BK8A,파크모,0.0,0.08,0.005,0.949,0.473,0.3669,0.39025,0.0,0.3669,0.335135,A
UCMJhnmKJ6xwRIFL1ZFb9QrA,서든어택,0.0,0.004,0.016,0.993,0.4391,0.6037,0.39347499999999996,0.0,0.6037,0.422992,B
UCMIUx2zV4VvZGyrt4CetTbA,잔나비 JANNABI,0.0,0.006,0.979,0.001,0.4479,0.3642,0.384525,0.0,0.3642,0.324917,A
UCMBbYvXl8iHmtdtlkXt0yYA,유혜디,0.0,0.46,0.064,0.014,0.4028,0.8714,0.2838,0.0,0.8714,0.46616,C
UCNmxnKQfnQ_Ya-CODk5hgqQ,얼씨구TV,0.0,0.045,0.941,0.0,0.5099,0.3596,0.369025,0.0,0.3596,0.330827,A
UCMA_DTVCzlALpD8hfGmYAlg,무나홈트 Moona Workout,0.0,0.145,0.84,0.038,0.6219,0.6028,0.350275,0.0,0.6028,0.446732,C
UCLpL59_S_VweDoY3kut93vw,STANDING EGG,0.0,0.055,0.128,0.995,0.7009,0.6036,0.369275,0.0,0.6036,0.476303,D
UCM8I0fLEuue4wvyk19EVBwA,손맛할머니 sonmat,0.0,0.063,0.093,0.0,0.9076,0.3678,0.06210000000000001,0.0,0.3678,0.28007,A
UCM81CAJ2_Y42-bvK1OQnAAA,정글선생 진 영준,0.0,0.006,0.165,0.183,0.6374,0.6088,0.17915,0.0,0.6088,0.367445,B
UCM7fWXneXMTuxBnOgM_HQsw,정근우의 야구인생,0.0,0.006,0.931,0.841,0.5565,0.6093,0.555375,0.0,0.6093,0.535532,D
UCM5nKsD-ZcmURptptXeicYQ,과장말고 사장하자,0.0,0.043,0.966,0.117,0.4509,0.6075,0.41877499999999995,0.0,0.6075,0.440113,C
UCM2HVszjOG8328YYmCoQwAw,이지영 [Leejiyoung Official],0.0,0.014,0.923,0.987,0.6213,0.6128,0.5756749999999999,0.0,0.6128,0.563283,D
UCM1tYV4JD19npVJTeGMmD8Q,이승인 YISEUNGIN,0.0,0.005,0.047,0.001,0.677,0.6061,0.09399999999999999,0.0,0.6061,0.33369,A
UCM1DUoPMGRkfCxfdarlxsQw,중급닌자 양기철,0.0,0.87,0.973,0.976,0.4183,0.8816,0.850175,0.0,0.8816,0.757302,F
UCM1CbBpxRg_-FOutzAXjuLg,조블리 영상편집&디자인 클래스🎬,0.0,0.363,0.987,0.995,0.4945,0.8708,0.7126250000000001,0.0,0.8708,0.703258,F
UCM-ZVV20fxcDvPxGFhU-waw,K-POP NOW,0.0,0.421,0.957,0.086,1.0,0.6049,0.366,0.0,0.6049,0.54996,D
UCLYCSlC4vJp7yxaKcyU81Kw,라이채널 Dorai Games,0.0,0.003,0.713,0.002,0.8053,0.8743,0.228175,0.0,0.8743,0.540133,D
UCMtQ6sB4tGSKClhoo2i3Qzg,dongdang,0.0,0.073,0.991,0.995,0.7496,0.6167,0.57735,0.0,0.6167,0.597755,F
UCLXafJ8yYXeUN_eHai-6Pgw,엄지렐라 Umjirella,0.0,0.005,0.041,0.001,0.799,0.605,0.061999999999999986,0.0,0.605,0.34775,A
UCLTa1q-DHmqX6hnqk9xxNiQ,루루 LULU,0.0,0.022,0.978,0.21,0.4463,0.6053,0.440925,0.0,0.6053,0.449157,C
UCL6_iqW3nIszKsW2sbFl3-w,박준금 Magazine JUNGUM,0.0,0.036,0.949,0.134,0.7599,0.607,0.339775,0.0,0.607,0.477662,D
UCNlspuBYplH1pqkgpV28TKQ,바다 리 Bada Lee,0.0,0.006,0.994,0.982,0.5522,0.6144,0.60745,0.0,0.6144,0.562535,D
UCNlAusVH319pluyVB1RNAxQ,다다스튜디오 DADA Studio,0.0,0.88,0.984,0.987,0.433,0.608,0.8545,0.0,0.608,0.6537,F
UCL784ga_3vTDUpEZxgveRNQ,단비스 Food,0.0,0.906,0.922,0.0,0.4135,0.6087,0.6036250000000001,0.0,0.6087,0.523668,D
UCL7BB2StsDBYE2kU1a6127g,곽준빈의 세계기사식당,0.0,0.828,0.063,0.992,0.5437,0.6128,0.584825,0.0,0.6128,0.548458,D
UCLAnQ0Obma1aAvRUDuHAMJA,Mwave,0.0,0.851,0.021,0.978,0.4757,0.1738,0.593575,0.0,0.1738,0.360233,B
UCLCJ5Y7pEqX0bLHi7KIO8Hw,이준행,0.0,0.91,0.989,0.067,0.4205,0.6042,0.636375,0.0,0.6042,0.539992,D
UCNZyR1tjHDbvYesckLr9GDw,OFD Studio,0.0,0.003,0.975,0.008,1.0,0.3596,0.2465,0.0,0.3596,0.39209,B
UCLDLJuFIOQZixN8jtEI8X5w,DAWN,0.0,0.887,0.985,0.994,0.3986,0.3727,0.8668499999999999,0.0,0.3727,0.557155,D
UCNRIF-OrO0DuzMMncbn0i1Q,레코드대장 RecDJ,0.0,0.894,0.994,0.994,0.4122,0.6048,0.8674499999999999,0.0,0.6048,0.653695,F
UCLFaCqu7-o7NGqn_-uyKPBQ,만득유튜브,0.0,0.873,0.994,0.031,0.7393,0.6086,0.539675,0.0,0.6086,0.573102,F
UCLItMtuFPIZ-Q0m_oOVwB2Q,sogyo table 소교식탁TV,0.0,0.007,0.838,0.88,0.7325,0.6053,0.49812500000000004,0.0,0.6053,0.549308,D
UCNFMuX8OaEMcLZitg1C0Tsg,estheris,0.0,0.247,0.013,0.001,0.5438,0.6048,0.17930000000000001,0.0,0.6048,0.34252,A
UCLKUMuHePpmRMeRJ_Ldhd3w,창배먹방 chang_bae,0.0,0.004,0.952,0.0,0.7964,0.3588,0.2899,0.0,0.3588,0.36257,B
UCNCKsHTsbcROa30Bh79gK8Q,흥부자 시은,0.0,0.871,0.07,0.905,0.6591,0.8702,0.546725,0.0,0.8702,0.661218,F
UCNByQsTrsbDCgGVTy_Vo-dQ,귓전명상 채환TV Healing Meditation ChaeHwanTV,0.0,0.003,0.984,0.801,0.8849,0.3594,0.475775,0.0,0.3594,0.477872,D
UCNAA9T4V8AsCSfbSBlfeDrw,미니유 Miniyu ASMR,0.0,0.046,0.051,0.002,0.7647,0.6064,0.08357499999999998,0.0,0.6064,0.350523,A
UCN9NpIA1d-wB1MsQQfkQnig,벨리곰 Bellygom,0.0,0.007,0.005,0.063,0.6355,0.6082,0.10987500000000001,0.0,0.6082,0.332093,A
UCLLlKJZVbeUTzwjVM7Lx9kg,TSENT2008,0.0,0.882,0.979,0.988,0.5863,0.3648,0.815675,0.0,0.3648,0.575333,F
UCN60wl1wRz2gr7VrKEM6Isg,조나인,0.0,0.147,0.948,0.995,0.5495,0.8748,0.6351249999999999,0.0,0.8748,0.679858,F
UCN5Z4EkujWOl7UMbc4J-3Cw,카운터,0.0,0.004,0.853,0.0,0.7432,0.3604,0.27845,0.0,0.3604,0.344185,A
UCN5XdqTDRbyjXPF5NXUqWdA,요정재형,0.0,0.072,0.015,0.993,0.7266,0.6149,0.33835000000000004,0.0,0.6149,0.471785,C
UCLMu34PKskkqvflRz0dBQxQ,6시 내고향,0.0,0.005,0.181,0.971,0.8013,0.3569,0.33892500000000003,0.0,0.3569,0.387547,B
UCPBeCK59vrLJ47Gihm8N3cw,4D Lable Dance Studio,0.0,0.28,0.004,0.82,0.3964,0.6037,0.42690000000000006,0.0,0.6037,0.42903,B
UCKEGG4zVP3CGS_YSQOf654w,바다 탐험대 옥토넛,0.0,0.006,0.996,0.001,0.8092,0.6015,0.29845,0.0,0.6015,0.467125,C
UCRrtBlICfl6YljZ6dtkuabg,Miiro,0.0,0.402,0.99,0.996,0.4088,0.8905,0.7447999999999999,0.0,0.8905,0.7058,F
UCIoKLG1bmpB_NxwJJ4ZjSDg,미연zip MIYEON ,0.0,0.338,0.004,0.797,0.4077,0.3653,0.432825,0.0,0.3653,0.339457,A
