channel_id,channel_name,churn_probability,top1_churn_reason,top2_churn_reason,top3_churn_reason,is_churned
UC4Hdu68t2vXF3cw7-a64GgQ,리틀 성엽,0.011268176874894219,total_views,avg_like_count,avg_upload_interval_days,0
UC2PSaEnLp6pyqFCvYvhrZmw,다키포스트 DAKIPOST,0.009588310294727918,cat_aggro,avg_like_count,cat_hate,0
UCsNnS3gNL32tICAhgGs2JSg,Mrs.뉴저지 손태영,0.021946398673222487,avg_upload_interval_days,genre_라이프+취미,avg_like_count,0
UC07i8JgLI1h8ORHEBlnQE2A,호구마 HOGUMA,0.07076648356576024,avg_view_count,outlier_ratio,avg_upload_interval_days,0
UC00wMKeoF72UURd3WO9pZHw,장민호,0.10925327448185768,max_gap_days,avg_like_count,gap_ratio,0
UC1RsGgbqw0FtgDexi6eMWGA,Todayommmi,0.07360161531978779,video_count,avg_upload_interval_days,avg_like_count,0
UCA4PeNk6WdCypKUTsohmfvw,강은정TV,0.050956939378142684,avg_upload_interval_days,avg_like_count,genre_라이프+취미,0
UCQHb4hhZ6PVkhNHttzlQmVw,샨토끼,0.0262696532782919,avg_view_count,outlier_ratio,channel_age_days,0
UCducfzODC9lt4cR0tZBOOxw,남자의 취미,0.03500571095732355,max_gap_days,channel_age_days,genre_레시피+요리+음식,0
UC5SrT_bctIS5kU1BbJPfT6Q,포키포TV (POKIPO TV),0.11771182559871883,max_gap_days,gap_ratio,std_upload_interval_days,0
UC6U9-wPhGRBaefaAbTWDOBQ,권인하 Kwon InHa,0.2476663968734441,max_gap_days,std_upload_interval_days,channel_age_days,0
UCaWOQq12LbtZ8n02lTYBbuA,날라리데이브!,0.02533282081164168,outlier_ratio,avg_like_count,channel_age_days,0
UC93s-VhhKysH8nenm_-ZR0Q,조이차니JoyChan,0.010704386973875867,genre_라이프+취미,cat_aggro,genre_레시피+요리+음식,0
UC-jWE9zIvKZ7C7jNYUQ3VaA,캐릿 Careet,0.8782912423972858,gap_ratio,max_gap_days,avg_normal_view,1
UCdB_o5jXGuCVL_Zj7CRAhVg,얌코리아 YumKorea,0.007762054586644994,avg_upload_interval_days,avg_like_count,outlier_ratio,0
UCYsv-IHC-B-DiVMmJuqibcg,제이나,0.006063409256480792,sensitive_score,cv,n_sensitive_videos,0
UCpr6myhYutFfsViTGFgV6qg,하다Hada,0.8066377596359999,genre_TV+방송,cv,video_count,1
UCTHS-A8QJPMKq_vQEf22O2Q,쓰복만,0.15741517709125652,max_gap_days,video_count,total_views,0
UC62lSbFDMublcifIjVexQFQ,살찌우는엄마,0.13970357116156543,max_gap_days,std_upload_interval_days,avg_like_count,0
UCLdLy47SvLDgHkO4F1HcAWw,이정웅프로,0.0161244940235945,total_views,genre_스포츠+운동,sensitive_score,0
UCOy5oxxcBOxW-FV0XhD4FvA,"역주행-한국사, 세계사",0.0770630038955235,avg_like_count,outlier_ratio,avg_upload_interval_days,0
UCE_TCFyPJLFcnI6_KufaTUg,PianoplayerElijah - Elijah Lee,0.1116614797977244,avg_view_count,gap_ratio,channel_age_days,0
UCXCa03lRK6tlntZoJ7TUWRw,요루루유튜브,0.0635123779812406,outlier_ratio,channel_age_days,avg_like_count,0
UCscL0E82anT7mtoQjJTV6Mg,후추,0.07988960671561751,avg_view_count,std_view_count,genre_게임,0
UC6aP_I3jm56MBqY_2oZeoJQ,Smings World,0.1436091506911054,video_count,genre_어린이+키즈,channel_age_days,0
UCv7GXAFUhPU4vjkxqMy6Qjw,레오팡 LEO PANG,0.14837666139695976,channel_age_days,max_gap_days,std_upload_interval_days,0
UCs3uzxOtOa3bZ0WzPXeHveA,동네스타K,0.8455848328367742,genre_TV+방송,avg_comment_count,gap_ratio,1
UCOtcE3XmueVr78j8RCnr1QQ,딕스Dix,0.18512467056214607,max_gap_days,gap_ratio,std_upload_interval_days,0
UCR0aLp4aIvxS07g6rGWZr_g,개구릿대,0.04856822513427493,avg_upload_interval_days,channel_age_days,avg_view_count,0
UC_gaUd0RTRlwyuAf-Tj9gPQ,카진성,0.00913277812153349,avg_normal_view,cv,outlier_ratio,0
UCmAT2nOQB0ofAhlc7_2P8GA,YOUNHA OFFICIAL,0.03045841076569708,genre_가수+댄스+음악,avg_like_count,avg_upload_interval_days,0
UCazYz_x16xgY6VsE8NlEv7A,N과 함께,0.09379431338593304,avg_view_count,genre_TV+방송,total_views,0
UCysO8h0ZdipoFZd-2-EZ4uQ,놀라운부동산,0.0246531991707214,avg_view_count,avg_upload_interval_days,cat_politics,0
UCFoosrYcl0_2ycHkCrfn1Sw,김포비,0.07440626009563721,max_gap_days,gap_ratio,outlier_ratio,0
UCAkCZHtQdPWvbwaP1KJBjvA,샤코타임 Shacotime,0.0038840898126664926,avg_normal_view,channel_age_days,genre_게임,0
UCr_QBNzvSm_a7mreIpTregw,민가든,0.009882879578366952,avg_upload_interval_days,cat_aggro,cat_hate,0
UCyeyPb7Tq6olpumJAsw0Xow,Pianoheart,0.007796439780475117,avg_view_count,genre_가수+댄스+음악,avg_upload_interval_days,0
UCJh7YJLH8MaJQZxzMYS-gqg,킴스트래블 Kim's Travel,0.8296910518410686,avg_normal_view,max_gap_days,total_views,1
UCcvKf8NxAw9i09hZw1MQPBQ,영래기,0.0010257656718538385,total_views,avg_comment_count,genre_게임,0
UCfela5_jdX8ZKhGGaxyel9g,찐엔딩,0.9277831816725307,genre_TV+방송,video_count,avg_comment_count,1
UCqU_tyJmNZyCNcpcQubt24w,김승현 안피디의 스포일러,0.018486557546523633,avg_upload_interval_days,cat_politics,avg_like_count,0
UC72gADGpEeVMUXzWUbbEcuw,bambinori밤비노리,0.07168086465038823,genre_어린이+키즈,avg_upload_interval_days,avg_view_count,0
UCHLDBhufz9pNEkZogrXpn0w,믹스견 호두마루의 세계정복,0.17479385905150044,max_gap_days,std_upload_interval_days,avg_upload_interval_days,0
UCPJ4MfslU2tjw1a8X-0VuVw,UP10TION,0.804523467121209,gap_ratio,avg_view_count,avg_like_count,1
UCb_-XuhdmmhJCkhYUN8ANVQ,하루세끼 daily meals,0.028865786930402072,avg_normal_view,avg_upload_interval_days,avg_view_count,0
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나 SHIRAYUKI HINA,0.008739092962403704,avg_like_count,total_views,std_view_count,0
UCAGUSx1hbPKDqzBZH7bTjiA,아구 TV,0.001130021463661193,outlier_ratio,genre_게임,cat_politics,0
UCkjXq1UEZdqCJ6sCzyneIJQ,숏플리 SHORTPLY,0.8573023196426314,genre_TV+방송,gap_ratio,avg_view_count,1
UCyq8RlRiU5lXFS2sq2YFkzg,크크오톡,0.026276420942395518,genre_TV+방송,std_upload_interval_days,subscriber_count,0
UCftXk2n3io6hMik2uP-0_1Q,알콩할미네 집밥,0.029729424768797145,genre_레시피+요리+음식,std_upload_interval_days,cat_aggro,0
UC00DJ04oplqj4IUUB5vSwZw,유리아YuRia,0.01437495239558036,total_views,avg_normal_view,avg_upload_interval_days,0
UC4sIlWphHSMk210xl74H3Wg,냔지 nyanji,0.1089141908730306,channel_age_days,video_count,cat_politics,0
UCdpeN8LUQJlDDbRZQTWJBmA,김무비 MOVIEKIM,0.025934099641000116,channel_age_days,avg_upload_interval_days,avg_like_count,0
UC13r2XVC5h3unwWgo25puAw,랩해도돼?RAPTUBE,0.8361010651461406,max_gap_days,avg_upload_interval_days,std_upload_interval_days,1
UCGPfjyMkN7uAmzfRpXL-AxQ,겨울서점 Winter Bookstore,0.15541726433318837,max_gap_days,channel_age_days,avg_upload_interval_days,0
UCtnJcagkoCx-X7JI-yT0NjA,리도동동Leedo,0.117130368825417,genre_TV+방송,avg_comment_count,avg_normal_view,0
UCrfB1-zWijAYkgfZW7Ehc8Q,Hanwha Life Esports,0.008245716511429014,total_views,avg_comment_count,avg_like_count,0
UCDXJiBFnNgG0iWdgXL1SKww,밀덕 케이짱,0.15481373220829436,avg_normal_view,genre_라이프+취미,std_view_count,0
UCHF9QvbCIcG5G-qTWkII-ng,Ariana Bonita 아리아나 보니따,0.06434584271214575,avg_view_count,channel_age_days,sensitive_score,0
UCvvY6E0QJV0MEQBaHkTPrsg,Jenny Crush,0.8890463937224696,video_count,max_gap_days,channel_age_days,1
UCr9dFkKR6sX8YJRXUTYIwqA,글리glee,0.0055575028291569364,channel_age_days,avg_like_count,avg_upload_interval_days,0
UCKLyF1Y9Eq5dWIW_M2rBJew,kakaopage 카카오페이지,0.03810829586503574,avg_normal_view,channel_age_days,hiatus_count_30d,0
UCP_22xO2XRW5NZhYpp67_IA,크레이지버드스튜디오,0.9242308526525757,avg_like_count,max_gap_days,channel_age_days,1
UCKG_mmhxqmAKlq-TX03_55w,NAIN나인,0.1632310945069116,max_gap_days,std_upload_interval_days,video_count,0
UCDujSmC7qoEp89PE4ANN0vA,라더,0.16092346640549166,max_gap_days,std_upload_interval_days,avg_normal_view,0
UCGrAnVVgQY66l9XHIzPxQEw,Grrr,0.014868398967767527,total_views,genre_스포츠+운동,cat_hate,0
UCFBfY1hHGla-FpqQfp1KKEg,민짱테레비,0.04693585968763535,genre_TV+방송,hiatus_count_30d,total_views,0
UC8jn6wsEWH9Edynop6DYX8g,더 딴따라 THE DDANDDARA,0.008863612164283488,genre_TV+방송,avg_view_count,outlier_ratio,0
UCObpcVC0xLXzyJr1SlKrheA,박축공 Football Park,0.09501431141665602,gap_ratio,max_gap_days,regularity_score,0
UCaAeaCKU-dBllPNadsXvQOg,옆집간호사 구슬언니,0.0380620943500639,avg_upload_interval_days,genre_라이프+취미,total_views,0
UCFrAB5I66LgzOi15TF4PO6A,문별이다 moonbyul2da,0.0752787125087567,avg_like_count,avg_view_count,regularity_score,0
UCFB-bTRgw4GoK6cu0QUO_jw,도민이,0.008579146316523,avg_like_count,avg_normal_view,avg_comment_count,0
UCpltpdgUIrAlf5oPmHslyLQ,새소년 SE SO NEON,0.16234128200367806,gap_ratio,avg_view_count,outlier_ratio,0
UCh9Uoo1GnL5WSAsKlwGEA9g,소피루비 · 티티체리,0.07068672119828086,avg_view_count,avg_upload_interval_days,std_upload_interval_days,0
UCWq4TrLFdm7fFzCb4uo2V4Q,인어교주해적단 The Pirates,0.801911895113749,max_gap_days,std_upload_interval_days,avg_upload_interval_days,1
UC1EEpE0lA9BaArXhRTHIG6w,강과장,0.003349926650756243,avg_like_count,genre_라이프+취미,total_views,0
UCI5ZLTYfIfXaeubb2ny0kNA,해피해은 HAEPPY,0.009338946692961873,avg_normal_view,total_views,avg_upload_interval_days,0
UCTsis4ThrJuNxhCkamq04yg,삼시보,0.063191468729567,outlier_ratio,channel_age_days,total_views,1
UCgm633UDZayRRxv4U5Y1DXA,1분트렌드 - 일트,0.04801750037709982,avg_view_count,genre_TV+방송,gap_ratio,0
UCdMevbThDzHEbiqu0MhyfAQ,나라카일,0.13219229666349674,max_gap_days,gap_ratio,std_upload_interval_days,0
UCeuDXPTV54EIM1G8ZOzZBrQ,곰민영,0.059225818855904964,avg_normal_view,total_views,avg_like_count,0
UCnnwNnVjlCOKFJHIMG60kqg,슈퍼콜라TV,0.008566189765729943,avg_like_count,avg_view_count,genre_반려동물+애완,0
UCwq1kPJRZc6YrxK76o6-rRw,두부멍,0.13073348456222522,avg_like_count,genre_어린이+키즈,video_count,0
UC3VJlU0xqDL8MO_0K5sTzCg,EonTalk,0.021403251636730798,avg_like_count,outlier_ratio,genre_만화+애니+영화,0
UCbqaq8v32GGyaz9AGyW3ryA,JUCY(쥬씨),0.839840584832911,video_count,std_view_count,avg_like_count,1
UCfGuIKX_qYB3YVTg_bhGBwg,HIPHOPPLAYA,0.013243732103718726,genre_가수+댄스+음악,avg_like_count,sensitive_score,0
UCEffavre8oTRcQ8jVdnswPw,초관심,0.8950144331215885,max_gap_days,genre_TV+방송,gap_ratio,1
UCcvoEIMXccTzYbxzmogTTlg,스브스와이드,0.2503115253201222,avg_view_count,genre_TV+방송,gap_ratio,0
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제 AKANE LIZE,0.005922933844781972,avg_comment_count,outlier_ratio,sensitive_score,0
UCY9xJsqGnLk65xsEtnyBBjw,유기사,0.031574041545826284,avg_comment_count,avg_normal_view,avg_like_count,0
UCj9LQu5-mfrf6imcyrnZfug,김레인,0.047566233431105706,avg_view_count,channel_age_days,genre_게임,0
UC8av1CNslnPQS3N08rkzzhQ,oh-pride 오프라이드 (오가나),0.0213021837233268,avg_view_count,std_view_count,avg_upload_interval_days,0
UCHHGX6n-7T01PV9P2zquXvA,데스런 홈트레이닝,0.0799653805769458,max_gap_days,gap_ratio,regularity_score,0
UCakRF1Lu1ZuZR7Dx2B7b_9g,케챱 (K-pop.Chap),0.7742641054555934,avg_view_count,genre_TV+방송,gap_ratio,1
UCzcDD6vRfq25Cdo4w6nw7vw,코코네,0.010150177159589172,avg_view_count,cv,avg_upload_interval_days,0
UCP79QGSW7F8srcz4tt21Chg,사유리 임미다,0.015641055751214463,video_count,total_views,avg_like_count,0
UCSxyizL0CRce8zn1nFQg-pQ,치치핑핑,0.23462087840911583,max_gap_days,gap_ratio,std_upload_interval_days,0
UCTIiGl3YTwzyEsArwlOExsg,이종임 스타일 채널,0.009667597680934774,avg_view_count,cv,hiatus_count_30d,0
UC2emKV0kcPDKNl9EtDm4Ubg,프로동네야구 PDB,0.028559695861786683,max_gap_days,avg_upload_interval_days,genre_스포츠+운동,0
UC-PAikMaBc8sWyO0ZlnAICQ,김현우프로,0.004494793192429419,avg_view_count,cat_politics,std_view_count,0
UC9HmUBz4XSIFmZYHftaxYuA,Bongyoung Park,0.017717402824755816,genre_가수+댄스+음악,avg_like_count,regularity_score,0
UC2BmSdUv0_jZYFBAaYtCrsQ,NEO지식창고,0.47416340185726147,gap_ratio,max_gap_days,video_count,1
UCWAFtWIMxR_Qpjh_sWbmwyA,Creative Den,0.0029597408220804196,channel_age_days,genre_라이프+취미,regularity_score,0
UCTkui-4wvMLxfSSJo7MIKaQ,Ruppy Toy,0.8966920042927088,max_gap_days,std_upload_interval_days,gap_ratio,1
UCNITpsY7Iz0XzQJbiWgKEBw,happycooking120180,0.825251746413644,max_gap_days,std_upload_interval_days,gap_ratio,0
UCvpvxehqmA95v9Q5RS6B_DQ,우낌표,0.1750988957602487,video_count,max_gap_days,std_upload_interval_days,0
UCONPqkI_o3TCpvTVFoAqDoA,에익쿠,0.8954425492146911,max_gap_days,gap_ratio,channel_age_days,1
UCM8I0fLEuue4wvyk19EVBwA,손맛할머니 sonmat,0.024391384370058,avg_like_count,outlier_ratio,cv,0
UCu7Ah9i9ZZprPSOhyGVkO1g,나는 마루,0.014391368845147978,video_count,avg_normal_view,avg_like_count,0
UCNoSlvimHmdOgtHOCNjj7ew,짬타수아,0.0018975802626756244,cat_adult_illegal,cat_politics,channel_age_days,0
UC5FOkD_OiUjgCOawXaK0wCg,고효주HyojooKo,0.17883535878963477,max_gap_days,avg_like_count,video_count,0
UCyw-SlgJoR9KDaE6TWeYI-A,중력유튜브,0.0501375192668597,avg_view_count,genre_게임,total_views,0
UCulur1hLC2ca8oJn0xt9ojA,도로시Games,0.03523163291875962,outlier_ratio,genre_게임,avg_like_count,0
UC_k_00khubofbNR8DwreMDg,케이팝 아지트 K-POP Azit,0.02387754438674613,video_count,genre_가수+댄스+음악,total_views,0
UCNRIF-OrO0DuzMMncbn0i1Q,레코드대장 RecDJ,0.20294904082863374,gap_ratio,max_gap_days,std_upload_interval_days,1
UCqOmWSVk2LChbt15-Ie2tiw,오느른onulun,0.7372819625053734,max_gap_days,gap_ratio,avg_like_count,1
UCwZMmIVr07VLAfNcuqg9LZA,다비치 DAVICHI,0.031026821168590173,avg_normal_view,avg_like_count,hiatus_count_30d,0
UCLF1hNfWMvgq4zvR5qzDWgg,그리구라 GreeGura,0.00498118068360785,cv,total_views,avg_like_count,0
UCKYvoUuY5ozj79zLnjPMsGA,고로켓,0.021936513316030037,avg_normal_view,avg_like_count,video_count,0
UCd-IK0i2NpWWn8y9Y7yJJIA,로블록스 선생님,0.0016044460128802553,avg_comment_count,genre_게임,avg_like_count,0
UCtKtCiaWRz-d3EZn2xd1mdA,RESCENE,0.017386841495440196,avg_upload_interval_days,avg_like_count,cv,0
UCYykroDCvkyslfYNvJtencA,선민_sunmin,0.005197498562820362,cat_adult_illegal,avg_like_count,channel_age_days,0
UCQgu0whGhuJ2Hr8u6htgxxw,성시훈 유튜브,0.14329744993790633,max_gap_days,std_upload_interval_days,channel_age_days,0
UC73yn5mmJSr3hh9jKe2AdWw,김호중 공식채널 Kim Hojoong,0.872270471125436,avg_comment_count,avg_like_count,video_count,1
UC7lP46vHWIdZbT0X7Ud0AAA,털복숭이들과 베베집사 Bebe8Cats,0.008221973799264447,total_views,channel_age_days,avg_like_count,0
UC_J7XcVfmNzRtSxr7gvh9Uw,백세건강TV,0.07559180903712492,avg_view_count,avg_comment_count,cat_adult_illegal,0
UChs3xgH4BWAsTi-SGjECiZA,Mobirix,0.7243647560909812,gap_ratio,channel_age_days,std_view_count,1
UCHhHthKmdBnpB5uwSW6h18g,라오스 오지마을 한국인,0.10497196044430444,gap_ratio,avg_like_count,max_gap_days,0
UC8rbhIem-3aAsNXhTDI-nSA,행돌,0.004880501703528513,cv,outlier_ratio,genre_게임,0
UCm2BO5JBNKwja6D34cPk_hQ,싱글즈,0.00663182794251609,avg_view_count,n_sensitive_videos,cat_aggro,0
UCPDdt9Iv4cXPEQmyVU_96sw,피나이티비 PINAYTV 한필가족,0.008104547727301816,channel_age_days,avg_like_count,cat_aggro,0
UC-mTngidALJqbjUcTyZMZ8Q,희재 HEEJAE,0.03101616598956016,avg_comment_count,outlier_ratio,avg_normal_view,0
UCLi7ULqlbpBLA1PkOE4QlKw,수삼티비,0.0011913274174127032,cv,total_views,genre_게임,0
UCc18Y_SQL76W6g7Er7zq8fQ,T-VIRUS Films (티바이러스),0.7889136295299654,cv,avg_upload_interval_days,channel_age_days,1
UCC_KUXekDT_wJR2bi-AL2iA,K-POP Studio,0.7081261256177559,video_count,genre_가수+댄스+음악,avg_normal_view,1
UCpJGzvFHpjMw3i-Wgr_eogw,정신과의사 뇌부자들,0.0071019119671757005,outlier_ratio,avg_like_count,n_sensitive_videos,0
UCpH3rUuBQH9CkjXRumRWZIQ,임영웅 Shorts,0.5692813582224656,max_gap_days,gap_ratio,avg_like_count,0
UCvi58-18IuK8oHGzXBLOrWg,니얼굴_은혜씨 Eun hye,0.037169918152266536,avg_upload_interval_days,genre_라이프+취미,avg_like_count,0
UCIy61yOpYrzn9hqI5N2KTzw,INFINITE Official,0.007855194111452841,avg_view_count,cat_aggro,cat_hate,0
UCF8C0n8MNYyvjfry_CkbTjA,So Young,0.04218452974763834,max_gap_days,avg_view_count,std_upload_interval_days,0
UCDbHrbRDTqft7yEKlqeWhAg,대범한TV,0.020243335097963146,avg_view_count,genre_TV+방송,avg_comment_count,0
UCSNQapL0dCkVX2IiQzPASIw,Yng & Rich Records,0.041087699543952846,avg_view_count,total_views,hiatus_count_30d,0
UCiubh7VqeQxJ_ejOFP0Cgqw,블랙박스브스,0.8622303942632844,avg_view_count,std_view_count,genre_TV+방송,1
UC-DR5sk-YE3EIN_N928JoRA,뻔펀,0.04688158687597835,channel_age_days,avg_normal_view,max_gap_days,0
UCgwSxFAuVZyX0vgshNiFkeg,Kyung Sun,0.03304032463222853,avg_view_count,channel_age_days,hiatus_count_30d,0
UCAZrFlkKqpTqn8ZISJ616xg,gugudan,0.8819891876528562,avg_comment_count,gap_ratio,max_gap_days,1
UCFQ8D7RnvA1_1BWtIJXu86w,블라인드_Car Story,0.00441652795753714,outlier_ratio,total_views,cv,0
UCvK--hbdMSweh6ExmiY4ljA,1분 뮤지컬,0.07640885452858992,max_gap_days,genre_가수+댄스+음악,video_count,0
UCLm0fAzu27N2aSd3lHsy2zQ,수찬 Suchan,0.0019440005631047742,cv,cat_adult_illegal,genre_게임,0
UCKAexTzgdRF_B8Ort89cBMA,BANG YEDAM OFFICIAL,0.04312545558701855,gap_ratio,max_gap_days,avg_view_count,0
UCsAoexnLeGwRym2DmjNRPUw,DOCLIP :: 두클립,0.015163868609017311,channel_age_days,genre_만화+애니+영화,total_views,0
UCsIlEiZosJUAtSfNADFiJSg,공포라디오0.4MHz 쌈무이,0.0015183894237178076,avg_like_count,sensitive_score,n_sensitive_videos,0
UCYzlbzBlqLNKxgawcHRWvLg,Simple Color,0.01600412732734138,avg_comment_count,avg_view_count,genre_어린이+키즈,0
UChCqDNXQddSr0ncjs_78duA,우왁굳의 종합게임,0.7097229337730996,video_count,channel_age_days,outlier_ratio,1
UCSczOq3knfSQuxzCticNmrw,살아라! 콸콸이,0.08427744715211316,video_count,avg_normal_view,avg_like_count,0
UCgcJ1AA_mprxc-m9iHYdrDQ,Michael Elliott (마이클 엘리엇),0.813598820966604,std_upload_interval_days,max_gap_days,channel_age_days,1
UCrfiD6ArN-EjVwlp_X2RYJg,인테리어SHOW,0.1500733044915618,video_count,max_gap_days,avg_normal_view,0
UC42bpP43b5FBLKl6z3IAJ1g,사라패밀리SarahFamily,0.0015872757372631665,outlier_ratio,cat_aggro,cat_hate,0
UCA9T4scMDTLMq6MxmF_yITw,춤추는이강사,0.8196110834449258,max_gap_days,channel_age_days,gap_ratio,1
UCZbYYvm2uX-iqwZH0oXp-MQ,라오유튜브 LAO YouTube,0.023823092477214418,gap_ratio,avg_view_count,cat_politics,0
UCSl192NvxDXRE1fT0cKrVrA,Terpsichore Movie,0.054991687350593135,avg_view_count,gap_ratio,genre_가수+댄스+음악,0
UCFzE-bjCCY-F5wmiRS2NuRg,LOVELY SWIMMER,0.05298197300948489,max_gap_days,std_upload_interval_days,total_views,0
UCBZNwAt2n1QPQHAvPTvD6tw,모스트콘텐츠 MOSTCONTENTS,0.02379303022062002,channel_age_days,genre_라이프+취미,avg_view_count,0
UC41GuD_I41eEuo7KJUbnnRQ,훈타민 Hoontamin,0.0021112750842449397,avg_view_count,channel_age_days,outlier_ratio,0
UCXhu9ABheuKs8Xyu1rltImA,돈파는가게,0.02027894883679647,avg_view_count,cv,channel_age_days,0
UCmcd3r7AsHjm3deMgx1ZPiw,YT 애플,0.1513492475592999,avg_view_count,total_views,genre_게임,0
UCJGww2K__Q3y-MtDi0XWH2w,YouTube지누,0.03159301646622151,gap_ratio,outlier_ratio,genre_게임,0
UCmKTebUnJbeWuhUHSxsEDhQ,웨이랜드WayLand,0.02229735590884577,avg_view_count,channel_age_days,sensitive_score,0
UCq5cfdZ9gXhDi_4N8qvfoaw,하준맘 또는 미안이,0.11988186828648001,genre_TV+방송,video_count,channel_age_days,0
UCcum1rCJ5GJeQ_xv0xrohqg,원신,0.004739170435097511,genre_게임,cat_aggro,sensitive_score,0
UCx74jLhhlKMNGTe0w00aYpQ,먹빼채널,0.0941589953981817,genre_라이프+취미,total_views,outlier_ratio,0
UCslBuOyn9Df1M3HjBaG377g,미니멀유목민,0.04555091689880669,avg_normal_view,std_view_count,avg_like_count,0
UC_1ETgrcrLjHOP0YJmkWLVQ,최종시안,0.010106734630507399,video_count,std_view_count,avg_normal_view,0
UCVvQioRZUnpGAy1d0AYXEww,눈나믿지?,0.8853295637823538,max_gap_days,genre_TV+방송,gap_ratio,1
UC7buwq_navFjilxdYaGO0xw,0zoo 영주,0.02299677184659814,avg_view_count,channel_age_days,avg_upload_interval_days,0
UC66NlyAJBSSjPUfNmethslw,이지골프스튜디오,0.03156544805525026,cv,avg_view_count,outlier_ratio,0
UCIuteB_3eGG7s_WvPYeZcOg,별다리 유니버스,0.77281548463634,avg_normal_view,avg_upload_interval_days,std_view_count,1
UCyOLeGNo9T_aTNCXfI4mahg,짧은내복야코,0.8798651563161382,avg_like_count,video_count,avg_normal_view,1
UCFKoZGmbCbIN5nKi-zlIcmw,T1 Esports,0.028935941383328855,avg_view_count,genre_게임,hiatus_count_30d,0
UC3hUt6SONwK_PmDMz4s0u6A,숨비재제주농부 Jeju Farmer,0.0026986239461781283,cv,total_views,genre_라이프+취미,0
UCQOL6_MBCFXr3M9OTmwl9pg,지존조세,0.002196085618524106,avg_comment_count,genre_라이프+취미,avg_normal_view,0
UCJv-aHMb6IymibNjTo_laGw,나의 노래 메모장,0.03621100801395522,avg_like_count,genre_가수+댄스+음악,total_views,0
UCDuFhvz2zt-7kRgL2jlswGA,율희의 집,0.8338038830988316,max_gap_days,std_upload_interval_days,video_count,1
UCLYCSlC4vJp7yxaKcyU81Kw,라이채널 Dorai Games,0.013190931195498865,avg_like_count,avg_normal_view,genre_어린이+키즈,0
UCZB8FKm68UQPGWKebOel4Pw,수쩡민,0.011544925958040462,avg_normal_view,video_count,avg_like_count,0
UCjrTg7jI1dyzaFSyie8tIBw,우린,0.016485112343476,cv,channel_age_days,cat_aggro,0
UCQ_JKfRlczE8x304DRszrGA,공파리파,0.002785408454309881,channel_age_days,genre_게임,avg_view_count,0
UClZYXrFXxFGu-mif_fGrIhQ,It's me GRASS 그래쓰,0.027887653693309807,max_gap_days,avg_upload_interval_days,cat_hate,0
UCGLaX0wawLSKIsJDkbYuizA,INB100,0.10059230761877486,avg_like_count,avg_comment_count,video_count,0
UCw7ktC358ntLnOvoOT8vCJQ,승아로운,0.01300600893821856,cv,outlier_ratio,sensitive_video_ratio,0
UCwiCv-ym6TQhMWhN23jVQkA,플레르TV,0.5602449683981207,avg_view_count,max_gap_days,gap_ratio,0
UCZTjbqrV3s1zIWfEqliBhYA,방구석 리뷰룸,0.0025650280894510065,channel_age_days,avg_upload_interval_days,cat_hate,0
UClNtQT7MUBNnBMVp5Xya-hQ,유깻잎,0.11615320881363855,max_gap_days,channel_age_days,avg_upload_interval_days,0
UC-9oz6OofrZnaOUQ48-LavA,램블부부 Ramble Couple,0.04845072823715352,avg_view_count,channel_age_days,genre_레시피+요리+음식,0
UCTSaxXnhUcrhv984bVpDr6Q,인사이트경제TV,0.15895809028741026,avg_view_count,total_views,avg_comment_count,0
UCbt557PsOnMaspiSUjuSVVw,빅윈,0.09471217422380973,video_count,total_views,avg_upload_interval_days,0
UC1spJ1bsr5C97wbySRIBpkA,DAESUNG,0.023406089353810312,avg_normal_view,genre_가수+댄스+음악,video_count,0
UCcjmCG5tTegWwqcSDSkDevQ,깡주은,0.04513400871064871,avg_normal_view,std_view_count,avg_like_count,0
UCGwUygnNcB1kcbmWl_jfzlQ,천천히 세계여행 앤젤리나_Angelina_lee,0.0217417022967271,channel_age_days,cat_aggro,n_sensitive_videos,0
UCIV6JumWAbibVJAfCuJTYmg,CalBap-캘리포니아 건강밥상,0.3143905101301268,avg_like_count,channel_age_days,outlier_ratio,0
UCsHji0T0H21b1nNDX-CVooA,홍기종기 (이홍기),0.038636004823539585,outlier_ratio,max_gap_days,avg_like_count,0
UCzpmbFPlNij2V8pIseMmQ2Q,나래식,0.029289529429077914,avg_normal_view,avg_comment_count,regularity_score,0
UCZUjLw9C0Tt3VECAhQO9buA,픽츄 : Pick-Chu,0.03279531623734164,channel_age_days,cat_politics,total_views,0
UC76dVYqgvIRxMXFqN_3YsIA,닭갈비TV,0.11907342645440286,max_gap_days,avg_like_count,sensitive_score,0
UCmHMsJ19Tx4z6O-ujMdlyYA,장추자,0.00480778832810734,channel_age_days,cv,avg_view_count,0
UCMIUx2zV4VvZGyrt4CetTbA,잔나비 JANNABI,0.03029132131758723,avg_like_count,genre_가수+댄스+음악,std_view_count,0
UC7Po54tNbXvhhFfzY6u97AQ,Snowbaby瑞雪,0.9492957507169099,video_count,gap_ratio,max_gap_days,1
UCUXYT0CqvBx1ZysmxSW7EDQ,공혁준 RHDGURWNS,0.033337337842490176,max_gap_days,avg_comment_count,avg_upload_interval_days,0
UCAsIWngtJwMJWuXhv8-e92Q,이제이레시피EJ recipe,0.07307393495595502,avg_view_count,max_gap_days,gap_ratio,0
